stage_clean,methodology,projection_method,projection_label,occcd,soctitle,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_edu_training_grouped,ep_avg_annual_salary,employment,employment_auto,employment_raw,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,openings,ep_openings_annual_avg,empl_2021,employment_auto_pct_change,employment_raw_pct_change,year
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,43-5061,"Production, Planning, and Expediting Clerks",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,57770,1145.3406591578632,1145.3406591578632,1305.1149696475122,1183.4966082731376,1343.4859633205838,-38.15594911527443,-38.37099367307164,101.37862810456363,68.2,2320.0,-0.03224001560169108,-0.028560770056899745,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,43-5071,"Shipping, Receiving, and Inventory Clerks",High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,HS or Less - Limited Training,43190,1653.982177906973,1653.982177906973,2017.8312714136298,1795.50408738617,2171.949628674286,-141.52190947919712,-154.11835726065624,138.26413139801355,138.6,1530.0,-0.078820154447668,-0.07095853201472585,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,43-6011,Executive Secretaries and Executive Administrative Assistants,High school diploma or equivalent,Less than 5 years,Unreported,HS or less,HS or Less - Limited Training,74260,84.67355544157822,84.67355544157822,423.01915412554916,79.22650797170459,418.0274951310126,5.447047469873613,4.991658994536607,8.486875357480026,100.0,690.0,0.06875284054951662,0.011940982477653026,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,HS or Less - Limited Training,46290,259.91255117538986,259.91255117538986,1357.1566379463331,267.0191978725804,1368.1224061403457,-7.106646697190547,-10.965768194012497,27.330843813320058,405.6,1050.0,-0.026614740639666616,-0.008015195237499531,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,43-9021,Data Entry Keyers,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,HS or Less - Limited Training,39850,0.28359987188996605,0.28359987188996605,33.301744535369146,0.32912580619978066,37.973679935007915,-0.04552593430981461,-4.67193539963877,0.021859625013831055,9.5,90.0,-0.13832380643582895,-0.12303088369720298,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,43-9061,"Office Clerks, General",High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,HS or Less - Limited Training,43630,740.9723776410577,740.9723776410577,2585.1343088949898,760.280797894881,2670.741919932114,-19.30842025382321,-85.60761103712434,81.83121483158057,564.8,3040.0,-0.025396432880174964,-0.03205386877639617,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,High school diploma or equivalent,5 years or more,Unreported,HS or less,HS or Less - Limited Training,78690,0.9089269491590405,0.9089269491590405,106.73084180359164,0.905095967049498,104.42761982128344,0.003830982109542469,2.3032219823082016,0.07147676251710455,74.4,120.0,0.004232680565389106,0.022055678241541046,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,47-2031,Carpenters,High school diploma or equivalent,Unreported,Apprenticeship,HS or less,SC/Associate or Employer Training,59310,77.11867089869698,77.11867089869698,77.11867089869698,76.26437571590627,76.26437571590627,0.8542951827907075,0.8542951827907075,5.827845100804085,74.1,80.0,0.0112017593374534,0.0112017593374534,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,47-2061,Construction Laborers,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,HS or Less - Limited Training,46730,0.6648022559877604,0.6648022559877604,78.06447424641722,0.6582516123995613,75.94735987001583,0.006550643588199123,2.117114376401389,0.056962926714882935,129.4,0.0,0.009951580011053366,0.027876076008762355,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,47-2111,Electricians,High school diploma or equivalent,Unreported,Apprenticeship,HS or less,SC/Associate or Employer Training,62350,3404.936248090107,3404.936248090107,3626.897574005459,3252.661488276851,3469.1176745175208,152.27475981325574,157.77989948793783,321.66997445217936,162.0,3790.0,0.04681543417969563,0.0454812763046101,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,47-2152,"Plumbers, Pipefitters, and Steamfitters",High school diploma or equivalent,Unreported,Apprenticeship,HS or less,SC/Associate or Employer Training,62970,920.4680577324511,920.4680577324511,988.511027263128,858.550196964974,924.4281666903883,61.917860767477094,64.08286057273966,78.51234765964496,88.0,970.0,0.0721190921466915,0.06932162268720923,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,47-2211,Sheet Metal Workers,High school diploma or equivalent,Unreported,Apprenticeship,HS or less,SC/Associate or Employer Training,60850,63.90311185062352,63.90311185062352,63.90311185062352,57.19828178693386,57.19828178693386,6.704830063689656,6.704830063689656,5.269334777258726,10.6,0.0,0.11722082996593228,0.11722082996593228,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,47-4011,Construction and Building Inspectors,High school diploma or equivalent,5 years or more,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,72120,7.568806136353763,7.568806136353763,888.7678499670902,7.7344564456957565,892.3814784727911,-0.1656503093419932,-3.613628505700831,0.7617703557839898,14.8,670.0,-0.02141718820256309,-0.004049421231696946,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,47-5023,"Earth Drillers, Except Oil and Gas",High school diploma or equivalent,Less than 5 years,Long-term on-the-job training,HS or less,SC/Associate or Employer Training,59600,0.25318905682414716,0.25318905682414716,29.73075140450064,0.24684435464983545,28.48025995125593,0.006344702174311712,1.2504914532447096,0.02320330978981402,1.7,70.0,0.025703250063434015,0.043907304757222376,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",High school diploma or equivalent,Less than 5 years,Unreported,HS or less,HS or Less - Limited Training,78300,878.1286646187757,878.1286646187757,983.3517116434887,868.4123697356687,971.9348935899026,9.716294883107032,11.416818053586084,73.38746734613052,104.8,1240.0,0.011188572643276055,0.011746484387876384,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",Postsecondary nondegree award,Unreported,Long-term on-the-job training,SC or associate's,SC/Associate or Employer Training,71300,122.89966699706459,122.89966699706459,151.8333279953901,114.64340792851756,142.87682352512365,8.256259068547028,8.956504470266463,9.484867567917954,9.4,130.0,0.07201686706395687,0.06268689525205982,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-3021,Automotive Body and Related Repairers,High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,SC/Associate or Employer Training,51680,432.3851525031766,432.3851525031766,432.3851525031766,390.8549255440924,390.8549255440924,41.53022695908419,41.53022695908419,36.28059325601367,14.6,150.0,0.10625483841932333,0.10625483841932333,2030
