adjustment_source,forecast_source,projection_label,segment_id,segment_name,year,value_type,employment_auto,employment_raw,auto_share_ratio,,,,
sam_mi,bls_us,BLS US,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2025,QCEW,116571,116571,1,,,,
sam_mi,bls_us,BLS US,9,"9. Dealers, Maintenance, & Repair",2025,QCEW,72444,72444,1,,,,
sam_mi,bls_us,BLS US,10,10. Logistics,2025,QCEW,45205,45205,1,,,,
sam_mi,bls_us,BLS US,1,1. Materials & Processing,2026,Forecast,20949.19475,70667.56715,0.296447092,,,,
sam_mi,bls_us,BLS US,2,2. Equipment Manufacturing,2026,Forecast,6076.169613,45782.1957,0.132719052,,,,
sam_mi,bls_us,BLS US,3,3. Forging & Foundries,2026,Forecast,8749.704456,15734.03792,0.55610038,,,,
sam_mi,bls_us,BLS US,4,4. Parts & Machining,2026,Forecast,14566.8349,49189.38447,0.296137776,,,,
sam_mi,bls_us,BLS US,5,5. Component Systems,2026,Forecast,5992.034839,17954.96115,0.333725859,,,,
sam_mi,bls_us,BLS US,6,6. Engineering & Design,2026,Forecast,1017.007279,117410.3232,0.008661992,,,,
sam_mi,bls_us,BLS US,7,7. Core Automotive,2026,Forecast,163896.193,163896.193,1,,,,
sam_mi,bls_us,BLS US,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2026,Forecast,116464.0773,116464.0773,1,,,,
sam_mi,bls_us,BLS US,9,"9. Dealers, Maintenance, & Repair",2026,Forecast,72598.8857,72598.8857,1,,,,
sam_mi,bls_us,BLS US,10,10. Logistics,2026,Forecast,45265.0734,45265.0734,1,,,,
sam_mi,bls_us,BLS US,1,1. Materials & Processing,2027,Forecast,20970.84377,70733.15258,0.296478285,,,,
sam_mi,bls_us,BLS US,2,2. Equipment Manufacturing,2027,Forecast,6063.360996,45607.56285,0.132946393,,,,
sam_mi,bls_us,BLS US,3,3. Forging & Foundries,2027,Forecast,8626.674673,15524.05286,0.555697327,,,,
sam_mi,bls_us,BLS US,4,4. Parts & Machining,2027,Forecast,14531.94071,49092.87143,0.296009182,,,,
sam_mi,bls_us,BLS US,5,5. Component Systems,2027,Forecast,6037.665658,18082.23285,0.333900448,,,,
sam_mi,bls_us,BLS US,6,6. Engineering & Design,2027,Forecast,1021.147758,117959.542,0.008656763,,,,
sam_mi,bls_us,BLS US,7,7. Core Automotive,2027,Forecast,161417.2529,161417.2529,1,,,,
sam_mi,bls_us,BLS US,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2027,Forecast,116364.8733,116364.8733,1,,,,
sam_mi,bls_us,BLS US,9,"9. Dealers, Maintenance, & Repair",2027,Forecast,72754.12637,72754.12637,1,,,,
sam_mi,bls_us,BLS US,10,10. Logistics,2027,Forecast,45325.22663,45325.22663,1,,,,
sam_mi,bls_us,BLS US,1,1. Materials & Processing,2028,Forecast,20992.97605,70800.74436,0.296507844,,,,
sam_mi,bls_us,BLS US,2,2. Equipment Manufacturing,2028,Forecast,6050.643574,45434.0939,0.133174078,,,,
sam_mi,bls_us,BLS US,3,3. Forging & Foundries,2028,Forecast,8505.437117,15317.00165,0.55529387,,,,
sam_mi,bls_us,BLS US,4,4. Parts & Machining,2028,Forecast,14497.78349,48999.46164,0.295876383,,,,
sam_mi,bls_us,BLS US,5,5. Component Systems,2028,Forecast,6084.983753,18212.89532,0.334103043,,,,
sam_mi,bls_us,BLS US,6,6. Engineering & Design,2028,Forecast,1025.30619,118511.674,0.008651521,,,,
sam_mi,bls_us,BLS US,7,7. Core Automotive,2028,Forecast,159008.4233,159008.4233,1,,,,
sam_mi,bls_us,BLS US,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2028,Forecast,116273.2953,116273.2953,1,,,,
sam_mi,bls_us,BLS US,9,"9. Dealers, Maintenance, & Repair",2028,Forecast,72909.72288,72909.72288,1,,,,
sam_mi,bls_us,BLS US,10,10. Logistics,2028,Forecast,45385.4598,45385.4598,1,,,,
sam_mi,bls_us,BLS US,1,1. Materials & Processing,2029,Forecast,21015.58881,70870.33073,0.29653578,,,,
sam_mi,bls_us,BLS US,2,2. Equipment Manufacturing,2029,Forecast,6038.016763,45261.78139,0.133402102,,,,
sam_mi,bls_us,BLS US,3,3. Forging & Foundries,2029,Forecast,8385.964986,15112.84177,0.554890014,,,,
sam_mi,bls_us,BLS US,4,4. Parts & Machining,2029,Forecast,14464.36343,48909.15617,0.295739378,,,,
sam_mi,bls_us,BLS US,5,5. Component Systems,2029,Forecast,6134.030293,18347.03083,0.334333678,,,,
sam_mi,bls_us,BLS US,6,6. Engineering & Design,2029,Forecast,1029.482661,119066.7367,0.008646266,,,,
sam_mi,bls_us,BLS US,7,7. Core Automotive,2029,Forecast,156667.9917,156667.9917,1,,,,
sam_mi,bls_us,BLS US,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2029,Forecast,116189.2521,116189.2521,1,,,,
sam_mi,bls_us,BLS US,9,"9. Dealers, Maintenance, & Repair",2029,Forecast,73065.67608,73065.67608,1,,,,
sam_mi,bls_us,BLS US,10,10. Logistics,2029,Forecast,45445.77301,45445.77301,1,,,,
sam_mi,bls_us,BLS US,1,1. Materials & Processing,2030,Forecast,21038.67935,70941.90008,0.296562107,,,,
sam_mi,bls_us,BLS US,2,2. Equipment Manufacturing,2030,Forecast,6025.479982,45090.61788,0.133630459,,,,
sam_mi,bls_us,BLS US,3,3. Forging & Foundries,2030,Forecast,8268.231889,14911.53131,0.554485768,,,,
sam_mi,bls_us,BLS US,4,4. Parts & Machining,2030,Forecast,14431.68076,48821.9564,0.295598166,,,,
sam_mi,bls_us,BLS US,5,5. Component Systems,2030,Forecast,6184.847529,18484.72385,0.334592368,,,,
sam_mi,bls_us,BLS US,6,6. Engineering & Design,2030,Forecast,1033.677259,119624.7481,0.008640998,,,,
sam_mi,bls_us,BLS US,7,7. Core Automotive,2030,Forecast,154394.2887,154394.2887,1,,,,
sam_mi,bls_us,BLS US,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,Forecast,116112.6541,116112.6541,1,,,,
sam_mi,bls_us,BLS US,9,"9. Dealers, Maintenance, & Repair",2030,Forecast,73221.98683,73221.98683,1,,,,
sam_mi,bls_us,BLS US,10,10. Logistics,2030,Forecast,45506.16638,45506.16638,1,,,,
sam_mi,bls_us,BLS US,1,1. Materials & Processing,2031,Forecast,21062.24499,71015.441,0.296586837,,,,
sam_mi,bls_us,BLS US,2,2. Equipment Manufacturing,2031,Forecast,6013.032655,44920.596,0.133859147,,,,
sam_mi,bls_us,BLS US,3,3. Forging & Foundries,2031,Forecast,8152.211834,14713.029,0.554081137,,,,
sam_mi,bls_us,BLS US,4,4. Parts & Machining,2031,Forecast,14399.73578,48737.864,0.295452747,,,,
sam_mi,bls_us,BLS US,5,5. Component Systems,2031,Forecast,6237.47882,18626.061,0.334879115,,,,
sam_mi,bls_us,BLS US,6,6. Engineering & Design,2031,Forecast,1037.89007,120185.726,0.008635718,,,,
sam_mi,bls_us,BLS US,7,7. Core Automotive,2031,Forecast,152185.687,152185.687,1,,,,
sam_mi,bls_us,BLS US,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2031,Forecast,116043.413,116043.413,1,,,,
sam_mi,bls_us,BLS US,9,"9. Dealers, Maintenance, & Repair",2031,Forecast,73378.656,73378.656,1,,,,
sam_mi,bls_us,BLS US,10,10. Logistics,2031,Forecast,45566.64,45566.64,1,,,,
sam_mi,bls_us,BLS US,1,1. Materials & Processing,2032,Forecast,21086.28312,71090.94224,0.296609982,,,,
sam_mi,bls_us,BLS US,2,2. Equipment Manufacturing,2032,Forecast,6000.67421,44751.7084,0.134088159,,,,
sam_mi,bls_us,BLS US,3,3. Forging & Foundries,2032,Forecast,8037.879228,14517.29419,0.553676127,,,,
sam_mi,bls_us,BLS US,4,4. Parts & Machining,2032,Forecast,14368.52888,48656.88094,0.295303123,,,,
sam_mi,bls_us,BLS US,5,5. Component Systems,2032,Forecast,6291.968659,18771.13118,0.335193899,,,,
sam_mi,bls_us,BLS US,6,6. Engineering & Design,2032,Forecast,1042.121181,120749.6885,0.008630425,,,,
sam_mi,bls_us,BLS US,7,7. Core Automotive,2032,Forecast,150040.6,150040.6,1,,,,
sam_mi,bls_us,BLS US,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2032,Forecast,115981.4421,115981.4421,1,,,,
sam_mi,bls_us,BLS US,9,"9. Dealers, Maintenance, & Repair",2032,Forecast,73535.68445,73535.68445,1,,,,
sam_mi,bls_us,BLS US,10,10. Logistics,2032,Forecast,45627.19399,45627.19399,1,,,,
sam_mi,bls_us,BLS US,1,1. Materials & Processing,2033,Forecast,21110.79112,71168.39272,0.296631557,,,,
sam_mi,bls_us,BLS US,2,2. Equipment Manufacturing,2033,Forecast,5988.404077,44583.94781,0.134317493,,,,
sam_mi,bls_us,BLS US,3,3. Forging & Foundries,2033,Forecast,7925.208863,14324.28682,0.553270747,,,,
sam_mi,bls_us,BLS US,4,4. Parts & Machining,2033,Forecast,14338.06049,48579.0095,0.295149297,,,,
sam_mi,bls_us,BLS US,5,5. Component Systems,2033,Forecast,6348.362708,18920.02561,0.335536687,,,,
sam_mi,bls_us,BLS US,6,6. Engineering & Design,2033,Forecast,1046.370681,121316.6538,0.00862512,,,,
sam_mi,bls_us,BLS US,7,7. Core Automotive,2033,Forecast,147957.4813,147957.4813,1,,,,
sam_mi,bls_us,BLS US,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2033,Forecast,115926.6558,115926.6558,1,,,,
sam_mi,bls_us,BLS US,9,"9. Dealers, Maintenance, & Repair",2033,Forecast,73693.07306,73693.07306,1,,,,
sam_mi,bls_us,BLS US,10,10. Logistics,2033,Forecast,45687.82844,45687.82844,1,,,,
sam_mi,bls_us,BLS US,1,1. Materials & Processing,2034,Forecast,21135.76646,71247.78153,0.296651573,,,,
sam_mi,bls_us,BLS US,2,2. Equipment Manufacturing,2034,Forecast,5976.221691,44417.30698,0.134547142,,,,
sam_mi,bls_us,BLS US,3,3. Forging & Foundries,2034,Forecast,7814.17592,14133.96744,0.552865001,,,,
sam_mi,bls_us,BLS US,4,4. Parts & Machining,2034,Forecast,14308.33112,48504.25226,0.294991273,,,,
sam_mi,bls_us,BLS US,5,5. Component Systems,2034,Forecast,6406.707822,19072.83787,0.335907423,,,,
sam_mi,bls_us,BLS US,6,6. Engineering & Design,2034,Forecast,1050.638657,121886.6402,0.008619802,,,,
sam_mi,bls_us,BLS US,7,7. Core Automotive,2034,Forecast,145934.823,145934.823,1,,,,
sam_mi,bls_us,BLS US,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2034,Forecast,115878.9703,115878.9703,1,,,,
sam_mi,bls_us,BLS US,9,"9. Dealers, Maintenance, & Repair",2034,Forecast,73850.82269,73850.82269,1,,,,
sam_mi,bls_us,BLS US,10,10. Logistics,2034,Forecast,45748.54348,45748.54348,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2001,QCEW,30402.00345,96567,0.314828083,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2001,QCEW,8381.597087,69888,0.119928988,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2001,QCEW,13346.70693,22569,0.59137343,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2001,QCEW,15908.56355,53878,0.29527012,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2001,QCEW,4625.09372,16198,0.285534864,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2001,QCEW,760.7010813,102457,0.007424589,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2001,QCEW,304333,304333,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2001,QCEW,107590.1765,107590.1765,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2001,QCEW,75615,75615,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2001,QCEW,36463,36463,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2002,QCEW,28412.12142,90158,0.315136997,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2002,QCEW,7321.470104,61235,0.119563487,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2002,QCEW,12255.34878,20853,0.587701951,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2002,QCEW,15193.47042,50874,0.298649023,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2002,QCEW,4548.832473,15254,0.298205879,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2002,QCEW,732.387828,102250,0.007162717,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2002,QCEW,283180,283180,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2002,QCEW,104826.7278,104826.7278,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2002,QCEW,76404,76404,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2002,QCEW,35744,35744,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2003,QCEW,27749.57827,88475,0.313643157,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2003,QCEW,6925.564339,58385,0.118618898,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2003,QCEW,11732.46671,20120,0.583124588,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2003,QCEW,14944.78079,49178,0.303891594,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2003,QCEW,4342.599401,14725,0.294913372,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2003,QCEW,709.2731274,99969,0.007094931,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2003,QCEW,261958,261958,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2003,QCEW,102056.93,102056.93,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2003,QCEW,74642,74642,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2003,QCEW,34947,34947,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2004,QCEW,27040.36351,87072,0.310551768,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2004,QCEW,6748.251814,56958,0.118477682,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2004,QCEW,12734.71093,21836,0.583197972,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2004,QCEW,14984.626,49248,0.304268722,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2004,QCEW,4482.971181,14908,0.300709094,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2004,QCEW,703.4872748,98337,0.007153841,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2004,QCEW,249612,249612,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2004,QCEW,100039.4028,100039.4028,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2004,QCEW,74365,74365,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2004,QCEW,36028,36028,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2005,QCEW,26662.19257,88546,0.301111203,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2005,QCEW,6612.348685,55729,0.118651845,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2005,QCEW,12505.74454,21459,0.582773873,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2005,QCEW,15638.4699,50724,0.30830514,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2005,QCEW,4384.700351,15615,0.280800535,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2005,QCEW,717.3347451,97957,0.007322955,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2005,QCEW,232083,232083,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2005,QCEW,99441.067,99441.067,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2005,QCEW,71952,71952,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2005,QCEW,37382,37382,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2006,QCEW,25513.73721,85620,0.297988054,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2006,QCEW,6464.63708,54338,0.118970832,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2006,QCEW,12066.15366,20882,0.577825575,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2006,QCEW,15471.29329,50064,0.309030307,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2006,QCEW,4258.335351,15814,0.269276296,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2006,QCEW,702.9105062,95510,0.007359549,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2006,QCEW,213893,213893,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2006,QCEW,98829.07437,98829.07437,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2006,QCEW,68884,68884,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2006,QCEW,38765,38765,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2007,QCEW,24394.54566,82139,0.296991023,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2007,QCEW,6121.481468,51185,0.119595223,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2007,QCEW,11290.77274,19764,0.571279738,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2007,QCEW,14954.38004,48225,0.310096009,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2007,QCEW,4118.463209,15751,0.261473126,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2007,QCEW,698.960594,93220,0.007497968,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2007,QCEW,198068,198068,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2007,QCEW,97215.685,97215.685,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2007,QCEW,66333,66333,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2007,QCEW,40761,40761,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2008,QCEW,22980.53767,77593,0.296167665,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2008,QCEW,5888.679286,49109,0.119910389,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2008,QCEW,10282.61941,17934,0.57335895,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2008,QCEW,14528.85552,46965,0.309354956,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2008,QCEW,4292.290996,15865,0.270550961,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2008,QCEW,673.0359223,88873,0.007573008,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2008,QCEW,167000,167000,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2008,QCEW,95828.59295,95828.59295,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2008,QCEW,63843,63843,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2008,QCEW,38940,38940,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2009,QCEW,17615.54464,59620,0.295463681,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2009,QCEW,4766.456353,39495,0.120685058,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2009,QCEW,7444.944743,13152,0.5660694,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2009,QCEW,11381.08026,37232,0.305680067,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2009,QCEW,3708.358735,13865,0.267461863,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2009,QCEW,587.9915569,77775,0.007560161,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2009,QCEW,122598,122598,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2009,QCEW,87246.23037,87246.23037,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2009,QCEW,58528,58528,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2009,QCEW,33872,33872,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2010,QCEW,18899.93778,64137,0.294680727,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2010,QCEW,4728.47101,40126,0.117840577,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2010,QCEW,8069.098646,14405,0.560159573,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2010,QCEW,12321.6292,40120,0.307119372,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2010,QCEW,3644.743681,13189,0.276347235,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2010,QCEW,609.1015191,80680,0.007549597,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2010,QCEW,126033,126033,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2010,QCEW,89086.8125,89086.8125,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2010,QCEW,57415,57415,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2010,QCEW,34234,34234,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2011,QCEW,20536.11974,69846,0.294019983,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2011,QCEW,5218.672474,44416,0.117495328,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2011,QCEW,9328.231486,16777,0.556013083,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2011,QCEW,13891.08772,44729,0.310561106,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2011,QCEW,4381.646917,14492,0.302349359,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2011,QCEW,663.4546497,86598,0.007661316,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2011,QCEW,137663,137663,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2011,QCEW,92585.61085,92585.61085,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2011,QCEW,58514,58514,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2011,QCEW,36615,36615,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2012,QCEW,20874.04374,72219,0.289038116,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2012,QCEW,5709.020442,48753,0.117100905,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2012,QCEW,9888.2863,17730,0.557714963,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2012,QCEW,14869.70862,47604,0.312362588,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2012,QCEW,4579.766128,15170,0.301896251,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2012,QCEW,713.3704627,93379,0.007639517,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2012,QCEW,150169,150169,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2012,QCEW,95608.29067,95608.29067,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2012,QCEW,60173,60173,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2012,QCEW,38488,38488,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2013,QCEW,21753.94493,74741,0.291057718,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2013,QCEW,5969.451894,50347,0.118566189,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2013,QCEW,9678.86421,17469,0.554059432,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2013,QCEW,15149.99965,48091,0.315027752,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2013,QCEW,4432.149125,15239,0.290842518,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2013,QCEW,758.5062954,98826,0.007675169,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2013,QCEW,160593,160593,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2013,QCEW,98503.90548,98503.90548,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2013,QCEW,61157,61157,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2013,QCEW,40737,40737,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2014,QCEW,23003.117,78687,0.292336943,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2014,QCEW,6177.456012,51620,0.119671755,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2014,QCEW,9915.100577,17851,0.555436703,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2014,QCEW,15846.2048,50307,0.314990057,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2014,QCEW,4533.05101,15439,0.293610403,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2014,QCEW,776.8738953,102924,0.007548034,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2014,QCEW,170363,170363,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2014,QCEW,102424.8873,102424.8873,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2014,QCEW,64200,64200,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2014,QCEW,43426,43426,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2015,QCEW,23448.8534,79982,0.293176632,,,,
