stage_clean,methodology,projection_method,projection_label,occcd,soctitle,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_avg_annual_salary,employment,employment_auto,employment_raw,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,openings,ep_openings_annual_avg,empl_2021,employment_auto_pct_change,employment_raw_pct_change,year
Upstream + Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,47-0000,Construction and Extraction Occupations,High school diploma or equivalent,Unreported,Apprenticeship,HS or less,62417.157118076306,4736.852901896909,4736.852901896909,6874.14125198927,4528.691097083171,6684.053473328399,208.16180481373794,190.08777866087075,0.0,960.0,6340.0,0.04596511450026042,0.02843899729698219,2030
Upstream + Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-0000,"Installation, Maintenance, and Repair Occupations",High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,62244.20771234871,11278.207526907756,11278.207526907756,18972.851666454942,10797.733599882307,18366.84170045448,480.4739270254486,606.0099660004635,0.0,2231.1000000000004,19550.0,0.04449766449421253,0.03299478352805034,2030
Upstream + Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-0000,Production Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,46496.459383523,138600.66136459657,138600.66136459657,223256.6397117776,140895.55637779058,229819.6469961244,-2294.8950131940073,-6563.007284346793,0.0,4161.800000000001,227490.0,-0.016287916185522458,-0.028557207228055093,2030
Upstream + Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,53-0000,Transportation and Material Moving Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,42537.56101935897,11205.977612197712,11205.977612197712,19703.282612310155,11556.972707286859,20346.01390105237,-350.99509508914707,-642.7312887422158,0.0,9291.099999999999,19570.0,-0.0303708509121804,-0.031590034877002196,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),00-0000,All Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,59283.76179622777,227787.24665217524,227787.24665217524,488052.93307950604,223902.05726159737,482939.99999999994,3885.1893905778707,5112.933079506096,0.0,45284.6,474500.0,0.01735218263777981,0.010587097940750604,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),11-0000,Management Occupations,Bachelor's degree,5 years or more,Unreported,BA+,132552.21153827407,12958.81390081448,12958.81390081448,37848.683702473834,12700.553028666454,37020.26413249301,258.26087214802646,828.419569980826,0.0,5121.200000000001,35740.0,0.020334616261599405,0.02237746243559929,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),13-0000,Business and Financial Operations Occupations,Bachelor's degree,Unreported,Unreported,BA+,82230.1945022748,8908.128272691813,8908.128272691813,28398.77416358429,8560.357866447192,27483.855251888166,347.770406244621,914.9189116961243,0.0,4888.6,26150.0,0.040625685476039126,0.03328932216062623,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),15-0000,Computer and Mathematical Occupations,Bachelor's degree,Unreported,Unreported,BA+,115437.07456390167,3304.4349873843253,3304.4349873843253,17047.105436588266,3140.2402077365264,15861.859316125532,164.1947796477989,1185.2461204627343,0.0,1564.0999999999997,11450.0,0.052287331154883175,0.07472302564541004,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),17-0000,Architecture and Engineering Occupations,Bachelor's degree,Unreported,Unreported,BA+,96439.48107244277,18304.1076679145,18304.1076679145,79224.83032220884,17428.997217439235,75836.85755341357,875.1104504752657,3387.972768795269,0.0,714.5000000000001,77330.0,0.050210028698589794,0.044674487816284386,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-0000,"Life, Physical, and Social Science Occupations",Bachelor's degree,Unreported,Unreported,BA+,78659.94212283446,742.6397886930149,742.6397886930149,7279.251525093083,743.5646096336915,6972.351906237904,-0.9248209406765682,306.89961885517914,0.0,224.29999999999998,6470.0,-0.0012437667536815268,0.044016656500169976,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),23-0000,Legal Occupations,Doctoral or professional degree,Unreported,Unreported,BA+,150162.51176509255,44.426715342250475,44.426715342250475,300.4492600726056,40.271505598243486,284.9611074355079,4.155209744006989,15.488152637097699,0.0,102.3,240.0,0.10317989561801298,0.054351812345489844,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",Bachelor's degree,Unreported,Unreported,BA+,77592.95720661865,283.976682647955,283.976682647955,3705.4292870974286,267.00252892435697,3556.232816156792,16.97415372359802,149.19647094063657,0.0,153.6,4380.0,0.06357300731187784,0.04195351616542155,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),29-0000,Healthcare Practitioners and Technical Occupations,Bachelor's degree,Unreported,Unreported,BA+,91530.91698707784,102.59904464736178,102.59904464736178,987.0204820224494,93.12047186834673,930.7118012344204,9.478572779015053,56.30868078802905,0.0,415.0,430.0,0.10178828123224948,0.060500662732916675,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),33-0000,Protective Service Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,38370.0,139.46340451337156,139.46340451337156,248.71193728340143,147.75118751039795,259.59042304223874,-8.287782997026397,-10.878485758837314,0.0,483.0,140.0,-0.056092835101194345,-0.04190634473856242,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),37-0000,Building and Grounds Cleaning and Maintenance Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,35933.02392200158,712.4701047615389,712.4701047615389,1763.1068955701032,714.0428931425299,1763.4358359027074,-1.5727883809910281,-0.3289403326041338,0.0,2617.2999999999997,1570.0,-0.0022026525242330006,-0.00018653376885456588,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),41-0000,Sales and Related Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,75965.8178952239,2455.971847913574,2455.971847913574,9863.50755894504,2500.299605503861,9950.779667838862,-44.32775759028709,-87.2721088938215,0.0,2682.3,9220.0,-0.017728978356317482,-0.00877037898606949,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),43-0000,Office and Administrative Support Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,48467.47649518823,9313.810501143464,9313.810501143464,26459.333993122367,9786.902357083578,27802.544117271675,-473.0918559401143,-1343.2101241493074,0.0,9674.400000000001,28430.0,-0.048339284349526515,-0.048312489622662616,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),47-0000,Construction and Extraction Occupations,High school diploma or equivalent,Unreported,Apprenticeship,HS or less,62416.949184343845,4887.510428743544,4887.510428743544,7060.935786211747,4528.691097083171,6684.053473328399,358.8193316603729,376.88231288334737,0.0,960.0,6340.0,0.07923245899714387,0.0563852929045576,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),49-0000,"Installation, Maintenance, and Repair Occupations",High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,62250.02011679656,11595.172060980613,11595.172060980613,19399.981786865465,10797.733599882307,18366.84170045448,797.4384610983052,1033.1400864109855,0.0,2231.1000000000004,19550.0,0.07385239260829672,0.05625028533813851,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),51-0000,Production Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,46485.23331598974,142526.74622631512,142526.74622631512,228344.38206575948,140895.55637779058,229819.6469961244,1631.1898485245474,-1475.2649303649087,0.0,4161.800000000001,227490.0,0.011577298038773866,-0.00641922894603431,2030
Upstream + Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),53-0000,Transportation and Material Moving Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,42535.16634396883,11506.975017668312,11506.975017668312,20121.428876607686,11556.972707286859,20346.01390105237,-49.997689618547156,-224.58502444468468,0.0,9291.099999999999,19570.0,-0.004326192583895504,-0.011038281283837534,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,00-0000,All Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,59270.46281140793,228366.4384064016,228366.4384064016,489598.18011926545,223902.05726159737,482939.99999999994,4464.38114480424,6658.180119265511,0.0,45284.6,474500.0,0.019938991179470282,0.013786764648332115,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,11-0000,Management Occupations,Bachelor's degree,5 years or more,Unreported,BA+,132561.06905933682,12984.349074423106,12984.349074423106,38014.52043928038,12700.553028666454,37020.26413249301,283.79604575665144,994.2563067873707,0.0,5121.200000000001,35740.0,0.022345172302032406,0.0268570830080789,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,13-0000,Business and Financial Operations Occupations,Bachelor's degree,Unreported,Unreported,BA+,82226.37040100273,8920.151110272813,8920.151110272813,28524.782451403044,8560.357866447192,27483.855251888166,359.7932438256212,1040.9271995148774,0.0,4888.6,26150.0,0.04203016385983712,0.037874133376661734,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,15-0000,Computer and Mathematical Occupations,Bachelor's degree,Unreported,Unreported,BA+,115432.43634327907,3309.185475917422,3309.185475917422,17218.69505680432,3140.2402077365264,15861.859316125532,168.9452681808957,1356.835740678789,0.0,1564.0999999999997,11450.0,0.053800109865694265,0.08554077511577717,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,17-0000,Architecture and Engineering Occupations,Bachelor's degree,Unreported,Unreported,BA+,96432.469133024,18327.779916414882,18327.779916414882,79846.07259818057,17428.997217439235,75836.85755341357,898.7826989756468,4009.215044766999,0.0,714.5000000000001,77330.0,0.051568239283229456,0.05286631295268558,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,19-0000,"Life, Physical, and Social Science Occupations",Bachelor's degree,Unreported,Unreported,BA+,78657.49243333637,748.2164993122542,748.2164993122542,7376.403518592102,743.5646096336915,6972.351906237904,4.651889678562725,404.05161235419837,0.0,224.29999999999998,6470.0,0.006256201032556437,0.05795054779043904,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,23-0000,Legal Occupations,Doctoral or professional degree,Unreported,Unreported,BA+,150149.92266758654,44.56225032919221,44.56225032919221,304.4488513944294,40.271505598243486,284.9611074355079,4.290744730948724,19.4877439589215,0.0,102.3,240.0,0.1065454262811538,0.06838738147216088,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",Bachelor's degree,Unreported,Unreported,BA+,77559.24876503754,284.46073217702997,284.46073217702997,3750.356561233126,267.00252892435697,3556.232816156792,17.458203252673,194.12374507633376,0.0,153.6,4380.0,0.06538590972529323,0.054586905613823844,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,29-0000,Healthcare Practitioners and Technical Occupations,Bachelor's degree,Unreported,Unreported,BA+,91505.48342553416,102.94545618424759,102.94545618424759,1000.7151487350426,93.12047186834673,930.7118012344204,9.824984315900863,70.00334750062223,0.0,415.0,430.0,0.10550831754580646,0.07521484890142736,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,33-0000,Protective Service Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,38370.0,140.05419234514184,140.05419234514184,250.72961150496866,147.75118751039795,259.59042304223874,-7.696995165256112,-8.86081153727008,0.0,483.0,140.0,-0.05209430323336276,-0.03413381523642847,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,37-0000,Building and Grounds Cleaning and Maintenance Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,35933.06216781096,714.624655410471,714.624655410471,1764.956165838203,714.0428931425299,1763.4358359027074,0.5817622679410306,1.520329935495738,0.0,2617.2999999999997,1570.0,0.000814744147064713,0.0008621407734506412,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,41-0000,Sales and Related Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,75940.84177916142,2454.5500413746154,2454.5500413746154,9872.792593932434,2500.299605503861,9950.779667838862,-45.749564129245755,-77.98707390642812,0.0,2682.3,9220.0,-0.01829763282309773,-0.007837282756695343,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,43-0000,Office and Administrative Support Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,48466.28572703671,9333.366026187332,9333.366026187332,26502.311034267615,9786.902357083578,27802.544117271675,-453.536330896246,-1300.2330830040592,0.0,9674.400000000001,28430.0,-0.04634115211826803,-0.04676669435428825,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,47-0000,Construction and Extraction Occupations,High school diploma or equivalent,Unreported,Apprenticeship,HS or less,62417.17157724582,4898.70032401283,4898.70032401283,7085.098192675758,4528.691097083171,6684.053473328399,370.0092269296583,401.0447193473583,0.0,960.0,6340.0,0.08170334849466174,0.06000022605259823,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,49-0000,"Installation, Maintenance, and Repair Occupations",High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,62248.90653480141,11635.402968971215,11635.402968971215,19446.18015062882,10797.733599882307,18366.84170045448,837.6693690889078,1079.3384501743421,0.0,2231.1000000000004,19550.0,0.07757825856141128,0.05876559877725926,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,51-0000,Production Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,46481.91624720565,142915.18539587292,142915.18539587292,228451.39845679735,140895.55637779058,229819.6469961244,2019.6290180823416,-1368.2485393270326,0.0,4161.800000000001,227490.0,0.014334227920339839,-0.005953575149952721,2030
Upstream + Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,53-0000,Transportation and Material Moving Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,42539.45317500906,11552.904287196103,11552.904287196103,20188.719287997334,11556.972707286859,20346.01390105237,-4.068420090756263,-157.2946130550372,0.0,9291.099999999999,19570.0,-0.0003520316430436024,-0.007730979336787995,2030
