naics_code,naics_title,segment_id,segment_name,stage,share_method,share_label,projection_method,projection_label,base_employment,share_value,share_applied,auto_base_employment,projection_rate,projected_employment
5414,Industrial design,6,Engineering & Design,OEM,sam,SAM (auto_share),moodys_mi,Moody's MI,10458,0.0336712633047057,0.0336712633047057,352,-0.02,345
5417,Scientific Research and Development ,6,Engineering & Design,OEM,sam,SAM (auto_share),moodys_mi,Moody's MI,25297,0.0026962895876024,0.0026962895876024,68,0.093,74
3361,Motor Vehicle Manufacturing,7,Core Automotive,OEM,sam,SAM (auto_share),moodys_mi,Moody's MI,48138,0.0069010519260291,1.0,48138,0.272,61232
3362,Motor Vehicle Body and Trailer Manufacturing,7,Core Automotive,OEM,sam,SAM (auto_share),moodys_mi,Moody's MI,7921,0.3212237652633554,1.0,7921,0.004,7953
3363,Motor Vehicle Parts Manufacturing,7,Core Automotive,OEM,sam,SAM (auto_share),moodys_mi,Moody's MI,117023,0.8663772574866386,1.0,117023,-0.096,105789
4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,sam,SAM (auto_share),moodys_mi,Moody's MI,25978,0.8079274458924952,1.0,25978,0.037,26939
4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,sam,SAM (auto_share),moodys_mi,Moody's MI,6359,0.2166970044359996,1.0,6359,-0.008,6308
4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,sam,SAM (auto_share),moodys_mi,Moody's MI,24407,0.4099321154017989,1.0,24407,0.01,24651
4239,Miscellaneous Durable Goods Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,sam,SAM (auto_share),moodys_mi,Moody's MI,8732,0.2166970044359996,1.0,8732,0.002,8749
4247,Petroleum and Petroleum Products Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,sam,SAM (auto_share),moodys_mi,Moody's MI,3846,0.0091543465435165,1.0,3846,-0.057,3627
4413,"Automotive Parts, Accessories, and Tire Retailers",8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,sam,SAM (auto_share),moodys_mi,Moody's MI,18192,0.055639800066299,1.0,18192,0.012,18410
4571,Gasoline Stations,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,sam,SAM (auto_share),moodys_mi,Moody's MI,27826,0.0019959124612901,1.0,27826,0.016,28271
4411,Automobile Dealers,9,"Dealers, Maintenance, & Repair",Downstream,sam,SAM (auto_share),moodys_mi,Moody's MI,38262,0.055639800066299,1.0,38262,0.004,38415
8111,Automotive Repair and Maintenance,9,"Dealers, Maintenance, & Repair",Downstream,sam,SAM (auto_share),moodys_mi,Moody's MI,31338,0.0062359117458964,1.0,31338,0.062,33281
4841,General Freight Trucking,10,Logistics,Downstream,sam,SAM (auto_share),moodys_mi,Moody's MI,35249,0.1403592121163865,1.0,35249,-0.0969999999999999,31830
4842,Specialized Freight Trucking,10,Logistics,Downstream,sam,SAM (auto_share),moodys_mi,Moody's MI,11640,0.1403592121163865,1.0,11640,-0.15,9894
