naics_code,naics_title,segment_id,segment_name,stage,share_method,share_label,projection_method,projection_label,base_employment,share_value,share_applied,auto_base_employment,projection_rate,projected_employment
3363,Motor Vehicle Parts Manufacturing,7,Core Automotive,OEM,bea_detail_inputs,BEA Detail (Intermediate Inputs),moodys_mi,Moody's MI,117023,0.39,1.0,117023,-0.096,105789
4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),moodys_mi,Moody's MI,25978,0.485,1.0,25978,0.037,26939
4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),moodys_mi,Moody's MI,6359,0.0,1.0,6359,-0.008,6308
4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),moodys_mi,Moody's MI,24407,0.108,1.0,24407,0.01,24651
4239,Miscellaneous Durable Goods Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),moodys_mi,Moody's MI,8732,0.0,1.0,8732,0.002,8749
4247,Petroleum and Petroleum Products Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),moodys_mi,Moody's MI,3846,0.002,1.0,3846,-0.057,3627
4413,"Automotive Parts, Accessories, and Tire Retailers",8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),moodys_mi,Moody's MI,18192,0.0,1.0,18192,0.012,18410
4571,Gasoline Stations,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),moodys_mi,Moody's MI,27826,0.0,1.0,27826,0.016,28271
4411,Automobile Dealers,9,"Dealers, Maintenance, & Repair",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),moodys_mi,Moody's MI,38262,0.0,1.0,38262,0.004,38415
8111,Automotive Repair and Maintenance,9,"Dealers, Maintenance, & Repair",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),moodys_mi,Moody's MI,31338,0.011,1.0,31338,0.062,33281
4841,General Freight Trucking,10,Logistics,Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),moodys_mi,Moody's MI,35249,0.0,1.0,35249,-0.0969999999999999,31830
4842,Specialized Freight Trucking,10,Logistics,Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),moodys_mi,Moody's MI,11640,0.0,1.0,11640,-0.15,9894
