naics_code,naics_title,segment_id,segment_name,stage,share_method,share_label,projection_method,projection_label,base_employment,share_value,share_applied,auto_base_employment,projection_rate,projected_employment
4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),dtmb_mi,DTMB MI,6359,0.0,1.0,6359,-0.01,6295
4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),dtmb_mi,DTMB MI,24407,0.108,1.0,24407,-0.01,24163
4239,Miscellaneous Durable Goods Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),dtmb_mi,DTMB MI,8732,0.0,1.0,8732,-0.01,8645
4247,Petroleum and Petroleum Products Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),dtmb_mi,DTMB MI,3846,0.002,1.0,3846,-0.009,3811
4413,"Automotive Parts, Accessories, and Tire Retailers",8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),dtmb_mi,DTMB MI,18192,0.0,1.0,18192,-0.002,18156
4571,Gasoline Stations,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),dtmb_mi,DTMB MI,27826,0.0,1.0,27826,-0.038,26769
4411,Automobile Dealers,9,"Dealers, Maintenance, & Repair",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),dtmb_mi,DTMB MI,38262,0.0,1.0,38262,-0.002,38185
8111,Automotive Repair and Maintenance,9,"Dealers, Maintenance, & Repair",Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),dtmb_mi,DTMB MI,31338,0.011,1.0,31338,-0.008,31087
4841,General Freight Trucking,10,Logistics,Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),dtmb_mi,DTMB MI,35249,0.0,1.0,35249,0.013,35707
4842,Specialized Freight Trucking,10,Logistics,Downstream,bea_detail_inputs,BEA Detail (Intermediate Inputs),dtmb_mi,DTMB MI,11640,0.0,1.0,11640,0.013,11791
