naics_code,naics_title,segment_id,segment_name,stage,share_method,share_label,projection_method,projection_label,base_employment,share_value,share_applied,auto_base_employment,projection_rate,projected_employment
3339,Other General Purpose Machinery Manufacturing,2,Equipment Manufacturing,Upstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,17946,0.032,0.032,574,0.004,576
3315,Foundries,3,Forging & Foundries,Upstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,9349,0.354,0.354,3310,-0.179,2718
3321,Forging and Stamping,3,Forging & Foundries,Upstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,6988,0.1689999999999999,0.1689999999999999,1181,-0.024,1153
3326,Spring and Wire Product Manufacturing,4,Parts & Machining,Upstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,2869,0.074,0.074,212,0.005,213
3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",4,Parts & Machining,Upstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,24530,0.122,0.122,2993,-0.065,2798
3329,Other Fabricated Metal Product Manufacturing,4,Parts & Machining,Upstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,10865,0.0279999999999999,0.0279999999999999,304,-0.003,303
3344,Semiconductor and Other Electronic Component Manufacturing,4,Parts & Machining,Upstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,12179,0.036,0.036,438,-0.038,421
3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",5,Component Systems,Upstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,4970,0.177,0.177,880,-0.031,853
3345,"Navigational, Measuring, Electro medical, and Control Instruments Manufacturing",5,Component Systems,Upstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,8867,0.003,0.003,27,-0.004,27
3359,Other Electrical Equipment and Component Manufacturing,5,Component Systems,Upstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,4446,0.065,0.065,289,-0.027,281
5413,"Architectural, Engineering, and Related Services",6,Engineering & Design,OEM,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,84452,0.004,0.004,338,0.078,364
5414,Industrial design,6,Engineering & Design,OEM,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,10458,0.005,0.005,52,-0.002,52
5417,Scientific Research and Development ,6,Engineering & Design,OEM,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,25297,0.0,0.0,0,0.1169999999999999,0
3361,Motor Vehicle Manufacturing,7,Core Automotive,OEM,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,48138,0.005,1.0,48138,0.316,63350
3362,Motor Vehicle Body and Trailer Manufacturing,7,Core Automotive,OEM,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,7921,0.13,1.0,7921,0.043,8262
3363,Motor Vehicle Parts Manufacturing,7,Core Automotive,OEM,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,117023,0.439,1.0,117023,-0.053,110821
4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,25978,0.211,1.0,25978,0.054,27381
4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,6359,0.0,1.0,6359,0.063,6760
4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,24407,0.046,1.0,24407,0.026,25042
4239,Miscellaneous Durable Goods Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,8732,0.0,1.0,8732,0.046,9134
4247,Petroleum and Petroleum Products Merchant Wholesalers,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,3846,0.001,1.0,3846,-0.05,3654
4413,"Automotive Parts, Accessories, and Tire Retailers",8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,18192,0.0,1.0,18192,0.045,19011
4571,Gasoline Stations,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,27826,0.0,1.0,27826,0.038,28883
4411,Automobile Dealers,9,"Dealers, Maintenance, & Repair",Downstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,38262,0.0,1.0,38262,0.034,39563
8111,Automotive Repair and Maintenance,9,"Dealers, Maintenance, & Repair",Downstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,31338,0.002,1.0,31338,0.052,32968
4841,General Freight Trucking,10,Logistics,Downstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,35249,0.0,1.0,35249,-0.124,30878
4842,Specialized Freight Trucking,10,Logistics,Downstream,bea_detail_output,BEA Detail (Total Output),moodys_us,Moody's US,11640,0.0,1.0,11640,-0.115,10301
