adjustment_source,forecast_source,projection_label,stage,year,value_type,employment_auto,employment_raw,auto_share_ratio
sam_mi,bls_us,BLS US,Downstream,2005,QCEW,208775.067,208775.067,1
sam_mi,bls_us,BLS US,Upstream,2005,QCEW,66520.79078,330030,0.20155983
sam_mi,bls_us,BLS US,Core Automotive,2006,QCEW,213893,213893,1
sam_mi,bls_us,BLS US,Downstream,2006,QCEW,206478.0744,206478.0744,1
sam_mi,bls_us,BLS US,Upstream,2006,QCEW,64477.0671,322228,0.200097655
sam_mi,bls_us,BLS US,Core Automotive,2007,QCEW,198068,198068,1
sam_mi,bls_us,BLS US,Downstream,2007,QCEW,204309.685,204309.685,1
sam_mi,bls_us,BLS US,Upstream,2007,QCEW,61578.60372,310284,0.198458843
sam_mi,bls_us,BLS US,Core Automotive,2008,QCEW,167000,167000,1
sam_mi,bls_us,BLS US,Downstream,2008,QCEW,198611.593,198611.593,1
sam_mi,bls_us,BLS US,Upstream,2008,QCEW,58646.01881,296339,0.197901791
sam_mi,bls_us,BLS US,Core Automotive,2009,QCEW,122598,122598,1
sam_mi,bls_us,BLS US,Downstream,2009,QCEW,179646.2304,179646.2304,1
sam_mi,bls_us,BLS US,Upstream,2009,QCEW,45504.37629,241139,0.188706001
sam_mi,bls_us,BLS US,Core Automotive,2010,QCEW,126033,126033,1
sam_mi,bls_us,BLS US,Downstream,2010,QCEW,180735.8125,180735.8125,1
sam_mi,bls_us,BLS US,Upstream,2010,QCEW,48272.98184,252657,0.191061328
sam_mi,bls_us,BLS US,Core Automotive,2011,QCEW,137663,137663,1
sam_mi,bls_us,BLS US,Downstream,2011,QCEW,187714.6108,187714.6108,1
sam_mi,bls_us,BLS US,Upstream,2011,QCEW,54019.21299,276858,0.195115232
sam_mi,bls_us,BLS US,Core Automotive,2012,QCEW,150169,150169,1
sam_mi,bls_us,BLS US,Downstream,2012,QCEW,194269.2907,194269.2907,1
sam_mi,bls_us,BLS US,Upstream,2012,QCEW,56634.19569,294855,0.192074734
sam_mi,bls_us,BLS US,Core Automotive,2013,QCEW,160593,160593,1
sam_mi,bls_us,BLS US,Downstream,2013,QCEW,200397.9055,200397.9055,1
sam_mi,bls_us,BLS US,Upstream,2013,QCEW,57742.91609,304713,0.189499352
sam_mi,bls_us,BLS US,Core Automotive,2014,QCEW,170363,170363,1
sam_mi,bls_us,BLS US,Downstream,2014,QCEW,210050.8873,210050.8873,1
sam_mi,bls_us,BLS US,Upstream,2014,QCEW,60251.80329,316828,0.190171965
sam_mi,bls_us,BLS US,Core Automotive,2015,QCEW,166670,166670,1
sam_mi,bls_us,BLS US,Downstream,2015,QCEW,217547.717,217547.717,1
sam_mi,bls_us,BLS US,Upstream,2015,QCEW,62221.15039,337833,0.184177243
sam_mi,bls_us,BLS US,Core Automotive,2016,QCEW,173344,173344,1
sam_mi,bls_us,BLS US,Downstream,2016,QCEW,220883.1859,220883.1859,1
sam_mi,bls_us,BLS US,Upstream,2016,QCEW,62489.37871,343667,0.181831187
sam_mi,bls_us,BLS US,Core Automotive,2017,QCEW,180711,180711,1
sam_mi,bls_us,BLS US,Downstream,2017,QCEW,222321.9302,222321.9302,1
sam_mi,bls_us,BLS US,Upstream,2017,QCEW,63039.85288,338069,0.186470374
sam_mi,bls_us,BLS US,Core Automotive,2018,QCEW,182995,182995,1
sam_mi,bls_us,BLS US,Downstream,2018,QCEW,226562.0778,226562.0778,1
sam_mi,bls_us,BLS US,Upstream,2018,QCEW,64626.5902,346217,0.186664982
sam_mi,bls_us,BLS US,Core Automotive,2019,QCEW,180821,180821,1
sam_mi,bls_us,BLS US,Downstream,2019,QCEW,229051.6657,229051.6657,1
sam_mi,bls_us,BLS US,Upstream,2019,QCEW,64206.38353,345535,0.185817308
sam_mi,bls_us,BLS US,Core Automotive,2020,QCEW,154727,154727,1
sam_mi,bls_us,BLS US,Downstream,2020,QCEW,210261.2354,210261.2354,1
sam_mi,bls_us,BLS US,Upstream,2020,QCEW,55646.72961,313118,0.177718079
sam_mi,bls_us,BLS US,Core Automotive,2021,QCEW,174869,174869,1
sam_mi,bls_us,BLS US,Downstream,2021,QCEW,218514.6236,218514.6236,1
sam_mi,bls_us,BLS US,Upstream,2021,QCEW,56956.42394,321107,0.177375217
sam_mi,bls_us,BLS US,Core Automotive,2022,QCEW,177138,177138,1
sam_mi,bls_us,BLS US,Downstream,2022,QCEW,227476,227476,1
sam_mi,bls_us,BLS US,Upstream,2022,QCEW,58416.41864,327862,0.178173801
sam_mi,bls_us,BLS US,Core Automotive,2023,QCEW,179115,179115,1
sam_mi,bls_us,BLS US,Downstream,2023,QCEW,232636,232636,1
sam_mi,bls_us,BLS US,Upstream,2023,QCEW,59811.8643,332155,0.180072148
sam_mi,bls_us,BLS US,Core Automotive,2024,QCEW,173082,173082,1
sam_mi,bls_us,BLS US,Downstream,2024,QCEW,231829,231829,1
sam_mi,bls_us,BLS US,Upstream,2024,QCEW,58470.8901,325424,0.179676023
sam_mi,bls_us,BLS US,Core Automotive,2025,Forecast,170434.4773,170434.4773,1
sam_mi,bls_us,BLS US,Downstream,2025,Forecast,231941.3766,231941.3766,1
sam_mi,bls_us,BLS US,Upstream,2025,Forecast,58360.26079,325665.2313,0.179203228
sam_mi,bls_us,BLS US,Core Automotive,2026,Forecast,167861.5899,167861.5899,1
sam_mi,bls_us,BLS US,Downstream,2026,Forecast,232061.7104,232061.7104,1
sam_mi,bls_us,BLS US,Upstream,2026,Forecast,58254.43581,325922.1966,0.178737246
sam_mi,bls_us,BLS US,Core Automotive,2027,Forecast,165361.5137,165361.5137,1
sam_mi,bls_us,BLS US,Downstream,2027,Forecast,232189.9123,232189.9123,1
sam_mi,bls_us,BLS US,Upstream,2027,Forecast,58153.42304,326194.9279,0.178278134
sam_mi,bls_us,BLS US,Core Automotive,2028,Forecast,162932.4705,162932.4705,1
sam_mi,bls_us,BLS US,Downstream,2028,Forecast,232325.8945,232325.8945,1
sam_mi,bls_us,BLS US,Upstream,2028,Forecast,58057.23185,326483.4606,0.177825951
sam_mi,bls_us,BLS US,Core Automotive,2029,Forecast,160572.7269,160572.7269,1
sam_mi,bls_us,BLS US,Downstream,2029,Forecast,232469.5707,232469.5707,1
sam_mi,bls_us,BLS US,Upstream,2029,Forecast,57965.87322,326787.8332,0.177380757
sam_mi,bls_us,BLS US,Core Automotive,2030,Forecast,158280.593,158280.593,1
sam_mi,bls_us,BLS US,Downstream,2030,Forecast,232620.856,232620.856,1
sam_mi,bls_us,BLS US,Upstream,2030,Forecast,57879.35968,327108.088,0.176942613
sam_mi,bls_us,BLS US,Core Automotive,2031,Forecast,156054.4214,156054.4214,1
sam_mi,bls_us,BLS US,Downstream,2031,Forecast,232779.6669,232779.6669,1
sam_mi,bls_us,BLS US,Upstream,2031,Forecast,57797.70539,327444.2704,0.17651158
sam_mi,bls_us,BLS US,Core Automotive,2032,Forecast,153892.6061,153892.6061,1
sam_mi,bls_us,BLS US,Downstream,2032,Forecast,232945.9213,232945.9213,1
sam_mi,bls_us,BLS US,Upstream,2032,Forecast,57720.92613,327796.4296,0.176087721
sam_mi,bls_us,BLS US,Core Automotive,2033,Forecast,151793.5816,151793.5816,1
sam_mi,bls_us,BLS US,Downstream,2033,Forecast,233119.5382,233119.5382,1
sam_mi,bls_us,BLS US,Upstream,2033,Forecast,57649.03933,328164.6182,0.1756711
sam_mi,bls_us,BLS US,Core Automotive,2034,Forecast,149755.8217,149755.8217,1
sam_mi,bls_us,BLS US,Downstream,2034,Forecast,233300.4384,233300.4384,1
sam_mi,bls_us,BLS US,Upstream,2034,Forecast,57582.06409,328548.8923,0.175261781
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2001,QCEW,304333,304333,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2001,QCEW,219668.1765,219668.1765,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2001,QCEW,73424.66582,361557,0.203079088
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2002,QCEW,283180,283180,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2002,QCEW,216974.7278,216974.7278,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2002,QCEW,68463.63103,340624,0.200994736
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2003,QCEW,261958,261958,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2003,QCEW,211645.93,211645.93,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2003,QCEW,66404.26264,330852,0.20070685
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2004,QCEW,249612,249612,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2004,QCEW,210432.4028,210432.4028,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2004,QCEW,66694.41071,328359,0.203114307
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2005,QCEW,232083,232083,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2005,QCEW,208775.067,208775.067,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2005,QCEW,66520.79078,330030,0.20155983
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2006,QCEW,213893,213893,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2006,QCEW,206478.0744,206478.0744,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2006,QCEW,64477.0671,322228,0.200097655
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2007,QCEW,198068,198068,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2007,QCEW,204309.685,204309.685,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2007,QCEW,61578.60372,310284,0.198458843
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2008,QCEW,167000,167000,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2008,QCEW,198611.593,198611.593,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2008,QCEW,58646.01881,296339,0.197901791
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2009,QCEW,122598,122598,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2009,QCEW,179646.2304,179646.2304,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2009,QCEW,45504.37629,241139,0.188706001
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2010,QCEW,126033,126033,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2010,QCEW,180735.8125,180735.8125,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2010,QCEW,48272.98184,252657,0.191061328
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2011,QCEW,137663,137663,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2011,QCEW,187714.6108,187714.6108,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2011,QCEW,54019.21299,276858,0.195115232
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2012,QCEW,150169,150169,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2012,QCEW,194269.2907,194269.2907,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2012,QCEW,56634.19569,294855,0.192074734
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2013,QCEW,160593,160593,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2013,QCEW,200397.9055,200397.9055,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2013,QCEW,57742.91609,304713,0.189499352
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2014,QCEW,170363,170363,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2014,QCEW,210050.8873,210050.8873,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2014,QCEW,60251.80329,316828,0.190171965
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2015,QCEW,166670,166670,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2015,QCEW,217547.717,217547.717,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2015,QCEW,62221.15039,337833,0.184177243
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2016,QCEW,173344,173344,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2016,QCEW,220883.1859,220883.1859,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2016,QCEW,62489.37871,343667,0.181831187
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2017,QCEW,180711,180711,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2017,QCEW,222321.9302,222321.9302,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2017,QCEW,63039.85288,338069,0.186470374
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2018,QCEW,182995,182995,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2018,QCEW,226562.0778,226562.0778,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2018,QCEW,64626.5902,346217,0.186664982
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2019,QCEW,180821,180821,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2019,QCEW,229051.6657,229051.6657,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2019,QCEW,64206.38353,345535,0.185817308
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2020,QCEW,154727,154727,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2020,QCEW,210261.2354,210261.2354,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2020,QCEW,55646.72961,313118,0.177718079
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2021,QCEW,174869,174869,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2021,QCEW,218514.6236,218514.6236,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2021,QCEW,56956.42394,321107,0.177375217
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2022,QCEW,177138,177138,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2022,QCEW,227476,227476,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2022,QCEW,58416.41864,327862,0.178173801
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2023,QCEW,179115,179115,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2023,QCEW,232636,232636,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2023,QCEW,59811.8643,332155,0.180072148
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2024,QCEW,173082,173082,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2024,QCEW,231829,231829,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2024,QCEW,58470.8901,325424,0.179676023
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2025,Forecast,172175.9684,172175.9684,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2025,Forecast,231574.826,231574.826,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2025,Forecast,58286.2348,325470.5002,0.179083004
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2026,Forecast,171274.6797,171274.6797,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2026,Forecast,231322.2769,231322.2769,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2026,Forecast,58103.17939,325526.0438,0.17849011
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2027,Forecast,170378.1089,170378.1089,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2027,Forecast,231071.3454,231071.3454,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2027,Forecast,57921.7203,325590.6804,0.177897353
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2028,Forecast,169486.2314,169486.2314,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2028,Forecast,230822.024,230822.024,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2028,Forecast,57741.85405,325664.461,0.177304744
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2029,Forecast,168599.0225,168599.0225,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2029,Forecast,230574.3056,230574.3056,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2029,Forecast,57563.57729,325747.4375,0.176712295
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2030,Forecast,167716.458,167716.458,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2030,Forecast,230328.183,230328.183,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2030,Forecast,57386.88678,325839.663,0.176120016
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2031,Forecast,166838.5134,166838.5134,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2031,Forecast,230083.649,230083.649,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2031,Forecast,57211.77939,325941.1918,0.17552792
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2032,Forecast,165965.1646,165965.1646,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2032,Forecast,229840.6966,229840.6966,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2032,Forecast,57038.25208,326052.0794,0.174936017
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2033,Forecast,165096.3875,165096.3875,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2033,Forecast,229599.3186,229599.3186,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2033,Forecast,56866.30194,326172.3823,0.174344319
sam_mi,dtmb_mi,DTMB MI,Core Automotive,2034,Forecast,164232.1582,164232.1582,1
sam_mi,dtmb_mi,DTMB MI,Downstream,2034,Forecast,229359.508,229359.508,1
sam_mi,dtmb_mi,DTMB MI,Upstream,2034,Forecast,56695.92618,326302.1583,0.173752838
sam_mi,moodys_mi,Moody's MI,Core Automotive,2001,QCEW,304333,304333,1
sam_mi,moodys_mi,Moody's MI,Downstream,2001,QCEW,219668.1765,219668.1765,1
sam_mi,moodys_mi,Moody's MI,Upstream,2001,QCEW,73424.66582,361557,0.203079088
sam_mi,moodys_mi,Moody's MI,Core Automotive,2002,QCEW,283180,283180,1
sam_mi,moodys_mi,Moody's MI,Downstream,2002,QCEW,216974.7278,216974.7278,1
sam_mi,moodys_mi,Moody's MI,Upstream,2002,QCEW,68463.63103,340624,0.200994736
sam_mi,moodys_mi,Moody's MI,Core Automotive,2003,QCEW,261958,261958,1
sam_mi,moodys_mi,Moody's MI,Downstream,2003,QCEW,211645.93,211645.93,1
sam_mi,moodys_mi,Moody's MI,Upstream,2003,QCEW,66404.26264,330852,0.20070685
sam_mi,moodys_mi,Moody's MI,Core Automotive,2004,QCEW,249612,249612,1
sam_mi,moodys_mi,Moody's MI,Downstream,2004,QCEW,210432.4028,210432.4028,1
sam_mi,moodys_mi,Moody's MI,Upstream,2004,QCEW,66694.41071,328359,0.203114307
sam_mi,moodys_mi,Moody's MI,Core Automotive,2005,QCEW,232083,232083,1
sam_mi,moodys_mi,Moody's MI,Downstream,2005,QCEW,208775.067,208775.067,1
sam_mi,moodys_mi,Moody's MI,Upstream,2005,QCEW,66520.79078,330030,0.20155983
sam_mi,moodys_mi,Moody's MI,Core Automotive,2006,QCEW,213893,213893,1
sam_mi,moodys_mi,Moody's MI,Downstream,2006,QCEW,206478.0744,206478.0744,1
sam_mi,moodys_mi,Moody's MI,Upstream,2006,QCEW,64477.0671,322228,0.200097655
sam_mi,moodys_mi,Moody's MI,Core Automotive,2007,QCEW,198068,198068,1
sam_mi,moodys_mi,Moody's MI,Downstream,2007,QCEW,204309.685,204309.685,1
sam_mi,moodys_mi,Moody's MI,Upstream,2007,QCEW,61578.60372,310284,0.198458843
sam_mi,moodys_mi,Moody's MI,Core Automotive,2008,QCEW,167000,167000,1
sam_mi,moodys_mi,Moody's MI,Downstream,2008,QCEW,198611.593,198611.593,1
sam_mi,moodys_mi,Moody's MI,Upstream,2008,QCEW,58646.01881,296339,0.197901791
sam_mi,moodys_mi,Moody's MI,Core Automotive,2009,QCEW,122598,122598,1
sam_mi,moodys_mi,Moody's MI,Downstream,2009,QCEW,179646.2304,179646.2304,1
sam_mi,moodys_mi,Moody's MI,Upstream,2009,QCEW,45504.37629,241139,0.188706001
sam_mi,moodys_mi,Moody's MI,Core Automotive,2010,QCEW,126033,126033,1
sam_mi,moodys_mi,Moody's MI,Downstream,2010,QCEW,180735.8125,180735.8125,1
sam_mi,moodys_mi,Moody's MI,Upstream,2010,QCEW,48272.98184,252657,0.191061328
sam_mi,moodys_mi,Moody's MI,Core Automotive,2011,QCEW,137663,137663,1
sam_mi,moodys_mi,Moody's MI,Downstream,2011,QCEW,187714.6108,187714.6108,1
sam_mi,moodys_mi,Moody's MI,Upstream,2011,QCEW,54019.21299,276858,0.195115232
sam_mi,moodys_mi,Moody's MI,Core Automotive,2012,QCEW,150169,150169,1
sam_mi,moodys_mi,Moody's MI,Downstream,2012,QCEW,194269.2907,194269.2907,1
sam_mi,moodys_mi,Moody's MI,Upstream,2012,QCEW,56634.19569,294855,0.192074734
sam_mi,moodys_mi,Moody's MI,Core Automotive,2013,QCEW,160593,160593,1
sam_mi,moodys_mi,Moody's MI,Downstream,2013,QCEW,200397.9055,200397.9055,1
sam_mi,moodys_mi,Moody's MI,Upstream,2013,QCEW,57742.91609,304713,0.189499352
sam_mi,moodys_mi,Moody's MI,Core Automotive,2014,QCEW,170363,170363,1
sam_mi,moodys_mi,Moody's MI,Downstream,2014,QCEW,210050.8873,210050.8873,1
sam_mi,moodys_mi,Moody's MI,Upstream,2014,QCEW,60251.80329,316828,0.190171965
sam_mi,moodys_mi,Moody's MI,Core Automotive,2015,QCEW,166670,166670,1
sam_mi,moodys_mi,Moody's MI,Downstream,2015,QCEW,217547.717,217547.717,1
sam_mi,moodys_mi,Moody's MI,Upstream,2015,QCEW,62221.15039,337833,0.184177243
sam_mi,moodys_mi,Moody's MI,Core Automotive,2016,QCEW,173344,173344,1
sam_mi,moodys_mi,Moody's MI,Downstream,2016,QCEW,220883.1859,220883.1859,1
sam_mi,moodys_mi,Moody's MI,Upstream,2016,QCEW,62489.37871,343667,0.181831187
sam_mi,moodys_mi,Moody's MI,Core Automotive,2017,QCEW,180711,180711,1
sam_mi,moodys_mi,Moody's MI,Downstream,2017,QCEW,222321.9302,222321.9302,1
sam_mi,moodys_mi,Moody's MI,Upstream,2017,QCEW,63039.85288,338069,0.186470374
sam_mi,moodys_mi,Moody's MI,Core Automotive,2018,QCEW,182995,182995,1
sam_mi,moodys_mi,Moody's MI,Downstream,2018,QCEW,226562.0778,226562.0778,1
sam_mi,moodys_mi,Moody's MI,Upstream,2018,QCEW,64626.5902,346217,0.186664982
sam_mi,moodys_mi,Moody's MI,Core Automotive,2019,QCEW,180821,180821,1
sam_mi,moodys_mi,Moody's MI,Downstream,2019,QCEW,229051.6657,229051.6657,1
sam_mi,moodys_mi,Moody's MI,Upstream,2019,QCEW,64206.38353,345535,0.185817308
sam_mi,moodys_mi,Moody's MI,Core Automotive,2020,QCEW,154727,154727,1
sam_mi,moodys_mi,Moody's MI,Downstream,2020,QCEW,210261.2354,210261.2354,1
sam_mi,moodys_mi,Moody's MI,Upstream,2020,QCEW,55646.72961,313118,0.177718079
sam_mi,moodys_mi,Moody's MI,Core Automotive,2021,QCEW,174869,174869,1
sam_mi,moodys_mi,Moody's MI,Downstream,2021,QCEW,218514.6236,218514.6236,1
sam_mi,moodys_mi,Moody's MI,Upstream,2021,QCEW,56956.42394,321107,0.177375217
sam_mi,moodys_mi,Moody's MI,Core Automotive,2022,QCEW,177138,177138,1
sam_mi,moodys_mi,Moody's MI,Downstream,2022,QCEW,227476,227476,1
sam_mi,moodys_mi,Moody's MI,Upstream,2022,QCEW,58416.41864,327862,0.178173801
sam_mi,moodys_mi,Moody's MI,Core Automotive,2023,QCEW,179115,179115,1
sam_mi,moodys_mi,Moody's MI,Downstream,2023,QCEW,232636,232636,1
sam_mi,moodys_mi,Moody's MI,Upstream,2023,QCEW,59811.8643,332155,0.180072148
sam_mi,moodys_mi,Moody's MI,Core Automotive,2024,QCEW,173082,173082,1
sam_mi,moodys_mi,Moody's MI,Downstream,2024,QCEW,231829,231829,1
sam_mi,moodys_mi,Moody's MI,Upstream,2024,QCEW,58470.8901,325424,0.179676023
sam_mi,moodys_mi,Moody's MI,Core Automotive,2025,Forecast,173104.7726,173104.7726,1
sam_mi,moodys_mi,Moody's MI,Downstream,2025,Forecast,231529.9908,231529.9908,1
sam_mi,moodys_mi,Moody's MI,Upstream,2025,Forecast,57740.22673,324061.194,0.178176924
sam_mi,moodys_mi,Moody's MI,Core Automotive,2026,Forecast,173240.6861,173240.6861,1
sam_mi,moodys_mi,Moody's MI,Downstream,2026,Forecast,231254.184,231254.184,1
sam_mi,moodys_mi,Moody's MI,Upstream,2026,Forecast,57028.25235,322746.416,0.17669678
sam_mi,moodys_mi,Moody's MI,Core Automotive,2027,Forecast,173492.4941,173492.4941,1
sam_mi,moodys_mi,Moody's MI,Downstream,2027,Forecast,231001.2236,231001.2236,1
sam_mi,moodys_mi,Moody's MI,Upstream,2027,Forecast,56334.34675,321478.6339,0.175235119
sam_mi,moodys_mi,Moody's MI,Core Automotive,2028,Forecast,173863.094,173863.094,1
sam_mi,moodys_mi,Moody's MI,Downstream,2028,Forecast,230770.7627,230770.7627,1
sam_mi,moodys_mi,Moody's MI,Upstream,2028,Forecast,55657.91324,320256.8561,0.173791481
sam_mi,moodys_mi,Moody's MI,Core Automotive,2029,Forecast,174355.5327,174355.5327,1
sam_mi,moodys_mi,Moody's MI,Downstream,2029,Forecast,230562.4635,230562.4635,1
sam_mi,moodys_mi,Moody's MI,Upstream,2029,Forecast,54998.37779,319080.1294,0.172365411
sam_mi,moodys_mi,Moody's MI,Core Automotive,2030,Forecast,174973.012,174973.012,1
sam_mi,moodys_mi,Moody's MI,Downstream,2030,Forecast,230375.997,230375.997,1
sam_mi,moodys_mi,Moody's MI,Upstream,2030,Forecast,54355.18806,317947.538,0.170956468
sam_mi,moodys_mi,Moody's MI,Core Automotive,2031,Forecast,175718.8943,175718.8943,1
sam_mi,moodys_mi,Moody's MI,Downstream,2031,Forecast,230211.0426,230211.0426,1
sam_mi,moodys_mi,Moody's MI,Upstream,2031,Forecast,53727.81256,316858.2022,0.169564216
sam_mi,moodys_mi,Moody's MI,Core Automotive,2032,Forecast,176596.7088,176596.7088,1
sam_mi,moodys_mi,Moody's MI,Downstream,2032,Forecast,230067.2882,230067.2882,1
sam_mi,moodys_mi,Moody's MI,Upstream,2032,Forecast,53115.73983,315811.2768,0.168188231
sam_mi,moodys_mi,Moody's MI,Core Automotive,2033,Forecast,177610.1581,177610.1581,1
sam_mi,moodys_mi,Moody's MI,Downstream,2033,Forecast,229944.4299,229944.4299,1
sam_mi,moodys_mi,Moody's MI,Upstream,2033,Forecast,52518.47761,314805.9502,0.166828097
sam_mi,moodys_mi,Moody's MI,Core Automotive,2034,Forecast,178763.1243,178763.1243,1
sam_mi,moodys_mi,Moody's MI,Downstream,2034,Forecast,229842.1719,229842.1719,1
sam_mi,moodys_mi,Moody's MI,Upstream,2034,Forecast,51935.55211,313841.4428,0.16548341
sam_mi,moodys_mi_detail,Moody's MI (detail),Core Automotive,2024,QCEW,173082,173082,1
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2024,QCEW,231829,231829,1
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2024,QCEW,58470.8901,325424,0.179676023
sam_mi,moodys_mi_detail,Moody's MI (detail),Core Automotive,2025,Forecast,167800.9704,167800.9704,1
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2025,Forecast,233975.3062,233975.3062,1
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2025,Forecast,57106.89376,319360.7345,0.178816265
sam_mi,moodys_mi_detail,Moody's MI (detail),Core Automotive,2026,Forecast,167953.6081,167953.6081,1
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2026,Forecast,233105.6178,233105.6178,1
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2026,Forecast,56652.34455,318957.4447,0.177617251
sam_mi,moodys_mi_detail,Moody's MI (detail),Core Automotive,2027,Forecast,169526.6282,169526.6282,1
