stage_clean,methodology,projection_method,projection_label,occcd,soctitle,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_edu_training_grouped,ep_avg_annual_salary,employment,employment_auto,employment_raw,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,openings,ep_openings_annual_avg,empl_2021,employment_auto_pct_change,employment_raw_pct_change,year
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-1199,"Business Operations Specialists, All Other",Bachelor's degree,Unreported,Unreported,BA+,BA+,81270,452.2143522059229,452.2143522059229,987.6631583005787,500.18008402417723,1022.9622629605719,-47.965731818254284,-35.29910465999319,39.98005712193559,216.4,1100.0,-0.09589692462832199,-0.03450675155683013,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-2011,Accountants and Auditors,Bachelor's degree,Unreported,Unreported,BA+,BA+,81680,626.0509435454159,626.0509435454159,2212.6893021867986,687.5017889885257,2236.486022874142,-61.45084544310978,-23.796720687343054,48.110089833152244,248.4,1930.0,-0.08938281532840546,-0.010640227769794657,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-2031,Budget Analysts,Bachelor's degree,Unreported,Unreported,BA+,BA+,87930,0.3415839982743234,0.3415839982743234,39.932326684607965,0.33534541199858003,39.059951259134515,0.006238586275743363,0.8723754254734502,0.020885806600599657,3.1,50.0,0.018603463928618707,0.02233426815322606,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-2051,Financial and Investment Analysts,Bachelor's degree,Unreported,Unreported,BA+,BA+,101350,351.8927816167643,351.8927816167643,795.7685118375454,380.4688558162513,816.1206715965782,-28.576074199486968,-20.352159759032872,23.301698505687337,50.2,1020.0,-0.07510752526164159,-0.024937684422596366,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1211,Computer Systems Analysts,Bachelor's degree,Unreported,Unreported,BA+,BA+,103790,283.0314274562901,283.0314274562901,923.1422157003367,312.6703375885404,932.264031142787,-29.63891013225028,-9.121815442450156,17.80006402906422,68.4,1070.0,-0.09479284271363696,-0.009784583699178506,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1212,Information Security Analysts,Bachelor's degree,Less than 5 years,Unreported,BA+,BA+,124910,59.619496766717035,59.619496766717035,225.103255639676,60.73589581045067,205.95316773722234,-1.1163990437336397,19.150087902453677,4.567450075496636,32.0,250.0,-0.018381206514476795,0.09298273055400372,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1232,Computer User Support Specialists,"Some college, no degree",Unreported,Moderate-term on-the-job training,SC or associate's,SC/Associate or Employer Training,60340,221.2245382213671,221.2245382213671,726.0948391358841,262.26668196231907,785.0488608987139,-41.04214374095195,-58.9540217628298,12.606091004792985,81.6,540.0,-0.15649011698271548,-0.07509599045254328,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1241,Computer Network Architects,Bachelor's degree,5 years or more,Unreported,BA+,BA+,130390,59.33626695017109,59.33626695017109,191.99273050234754,60.568223104451384,186.42319210765507,-1.2319561542802955,5.569538394692458,3.4995586616214647,22.4,230.0,-0.020339975174040632,0.02987578064576954,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1242,Database Administrators,Bachelor's degree,Unreported,Unreported,BA+,BA+,104620,0.41522691722536853,0.41522691722536853,48.541433412141394,0.419181764998225,48.824939073918145,-0.003954847772856485,-0.28350566177675063,0.020294048687542126,3.8,70.0,-0.0094346846716322,-0.005806574819223827,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1244,Network and Computer Systems Administrators,Bachelor's degree,Unreported,Unreported,BA+,BA+,96800,133.16272091026414,133.16272091026414,432.85569950399065,161.29169800387712,471.08854478100034,-28.12897709361297,-38.232845277009716,5.8663798799038105,28.6,740.0,-0.17439817077836708,-0.08115851192005402,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1251,Computer Programmers,Bachelor's degree,Unreported,Unreported,BA+,BA+,98670,2.9840331216174767,2.9840331216174767,348.8435818191449,3.1019450609871746,361.3045491470303,-0.1179119393696979,-12.460967327885385,0.13961873389107715,5.5,400.0,-0.038012259099190225,-0.034488819355591574,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1252,Software Developers,Bachelor's degree,Unreported,Unreported,BA+,BA+,133080,1442.17016942405,1442.17016942405,8831.430320703563,1455.5883206831659,8135.582829314913,-13.418151259115895,695.8474913886491,90.90501396238268,230.4,5130.0,-0.0092183696917946,0.08553136339308164,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1253,Software Quality Assurance Analysts and Testers,Bachelor's degree,Unreported,Unreported,BA+,BA+,102610,76.26818800621503,76.26818800621503,1047.2886827560646,77.60737152867046,1026.3602147836082,-1.3391835224554232,20.928467972456303,5.041334429117141,28.0,40.0,-0.017255880415440808,0.02039095794147549,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1254,Web Developers,Bachelor's degree,Unreported,Unreported,BA+,BA+,90930,29.693633747128022,29.693633747128022,98.97743344821191,30.326029728725462,98.09408996121334,-0.6323959815974386,0.8833434869985695,1.7965896048682504,10.8,60.0,-0.020853240178631747,0.009005063274941903,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1255,Web and Digital Interface Designers,Bachelor's degree,Unreported,Unreported,BA+,BA+,98090,0.7474084510056799,0.7474084510056799,87.37458014185643,0.754527176996805,87.88489033305267,-0.007118725991125174,-0.5103101911962398,0.05098513421403063,9.1,0.0,-0.009434684671610334,-0.005806574819202079,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-1299,"Computer Occupations, All Other",Bachelor's degree,Unreported,Unreported,BA+,BA+,108970,49.38650369493409,49.38650369493409,497.24521398808474,53.337927981191925,488.98974376151887,-3.9514242862578324,8.255470226565876,3.1466617112497444,62.6,320.0,-0.07408282315824469,0.016882706297807512,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-2031,Operations Research Analysts,Bachelor's degree,Unreported,Unreported,BA+,BA+,91290,0.7545590210301377,0.7545590210301377,88.21050600384163,0.6706908239971601,78.11990251826903,0.08386819703297765,10.0906034855726,0.05834689167852857,9.6,50.0,0.12504747945281683,0.12916815254874164,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-2041,Statisticians,Master's degree,Unreported,Unreported,BA+,BA+,103300,0.44282403436124534,0.44282403436124534,51.76762990433833,0.419181764998225,48.824939073918145,0.02364226936302033,2.942690830420183,0.02639785599768974,2.0,140.0,0.056400996744504,0.0602702407055771,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-2051,Data Scientists,Bachelor's degree,Unreported,Unreported,BA+,BA+,112590,61.74140718191625,61.74140718191625,947.5297372387153,56.10452763018052,811.2343416494148,5.63687955173573,136.29539558930045,5.032215005422641,46.8,250.0,0.10047102773758071,0.16800989380230436,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-1011,"Architects, Except Landscape and Naval",Bachelor's degree,Unreported,Internship/residency,BA+,BA+,96690,21.33458370181884,21.33458370181884,2494.085116296803,21.042924602913374,2451.0119415109793,0.29165909890546615,43.07317478582354,1.320712324398309,7.8,1980.0,0.013860197876918981,0.017573629102463757,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-1012,Landscape Architects,Bachelor's degree,Unreported,Internship/residency,BA+,BA+,79660,1.8651959728959933,1.8651959728959933,218.04772851415132,1.8443997659923965,214.8297319252639,0.020796206903596737,3.2179965888874165,0.14283032224879227,1.7,240.0,0.011275325060783199,0.01497928876067727,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-1021,Cartographers and Photogrammetrists,Bachelor's degree,Unreported,Unreported,BA+,BA+,78380,0.6790191803103499,0.6790191803103499,79.37964269477261,0.6706908239971601,78.11990251826903,0.008328356313189844,1.259740176503584,0.04902665561807581,1.0,140.0,0.01241757903225035,0.016125726426872877,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-1022,Surveyors,Bachelor's degree,Unreported,Internship/residency,BA+,BA+,72740,10.072433278733934,10.072433278733934,1177.501575680674,9.892689653959247,1152.2685621446005,0.1797436247746873,25.233013536073486,0.6849605891379659,3.9,1150.0,0.01816933827523341,0.02189855244259189,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2011,Aerospace Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,134830,1.0290456595764486,1.0290456595764486,120.2989240104386,1.0060362359958432,117.17985377741557,0.023009423580605315,3.1190702330230238,0.06278922668602059,4.5,80.0,0.022871366614174705,0.02661780274062922,2030
