stage_clean,methodology,projection_method,projection_label,occcd,soctitle,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_avg_annual_salary,employment,employment_auto,employment_raw,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,openings,ep_openings_annual_avg,empl_2021,employment_auto_pct_change,employment_raw_pct_change,year
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),43-0000,Office and Administrative Support Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,49442.47574240194,5415.031523502573,5415.031523502573,12084.53868167727,5699.718705767527,12534.61163778777,-284.6871822649546,-450.07295611049994,2698.6848152836974,2809.3999999999996,11660.0,-0.049947584602180545,-0.03590641410489948,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),47-0000,Construction and Extraction Occupations,High school diploma or equivalent,Unreported,Apprenticeship,HS or less,62420.861463754794,4688.536120026658,4688.536120026658,6118.827732237321,4423.5511041015225,5836.999217522127,264.9850159251355,281.8285147151937,569.0251961060773,555.0,5700.0,0.05990323377963036,0.048283116754439644,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),49-0000,"Installation, Maintenance, and Repair Occupations",High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,62604.84448482492,9170.279388492187,9170.279388492187,10817.611121221657,8568.71857769945,10156.427417432156,601.5608107927364,661.1837037895002,899.2122285363341,878.5,11230.0,0.0702042907977315,0.06510002746188746,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),51-0000,Production Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,45770.06449782948,113509.19313555388,113509.19313555388,123288.92140257418,113012.81101055664,122626.19441210921,496.38212499723886,662.7269904649729,1201.9638277676202,1211.6999999999998,119140.0,0.004392264209328191,0.005404448809996906,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),53-0000,Transportation and Material Moving Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,42332.850380659555,8393.585686444612,8393.585686444612,9560.822752155276,8535.039093850773,9667.733814879597,-141.4534074061612,-106.9110627243208,2841.8436695623795,2839.1,9180.0,-0.016573258288655517,-0.011058544305364936,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,00-0000,All Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,58481.443062336955,183519.00488258788,183519.00488258788,312165.08099999995,174114.02550542576,293289.0,9404.979377162119,18876.080999999947,16171.147768676694,15511.2,283880.0,0.05401620776879368,0.06436000327322179,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,11-0000,Management Occupations,Bachelor's degree,5 years or more,Unreported,BA+,133653.6745121362,9575.479907173858,9575.479907173858,25030.289371539082,9055.324256413247,23335.02266254626,520.155650760611,1695.2667089928218,1749.7547505625962,1641.2,22000.0,0.057441968507336606,0.07264902775148359,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,13-0000,Business and Financial Operations Occupations,Bachelor's degree,Unreported,Unreported,BA+,82766.68829168391,6571.45634160007,6571.45634160007,19304.413724554975,6069.6061736323945,17841.886351163066,501.8501679676756,1462.5273733919094,1671.5677604879818,1571.1000000000001,17290.0,0.08268249267107558,0.08197156649283169,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,15-0000,Computer and Mathematical Occupations,Bachelor's degree,Unreported,Unreported,BA+,118166.93787022807,2777.338780006796,2777.338780006796,15503.640891707008,2535.8625406135507,13765.998236284237,241.47623939324512,1737.642655422771,699.9966416890607,641.6,9290.0,0.0952244987754029,0.12622714499866167,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,17-0000,Architecture and Engineering Occupations,Bachelor's degree,Unreported,Unreported,BA+,96339.61863202271,14878.759713339316,14878.759713339316,66392.20262299458,13765.867565597895,61455.21966635144,1112.8921477414206,4936.982956643136,290.825939059623,275.6,63380.0,0.08084431601845678,0.0803346401403603,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,19-0000,"Life, Physical, and Social Science Occupations",Bachelor's degree,Unreported,Unreported,BA+,81078.87806005268,381.69641047415774,381.69641047415774,6371.143938967034,364.75308156659696,5853.965960398652,16.943328907560783,517.1779785683821,126.19163786447864,120.79999999999998,5450.0,0.04645150312312647,0.08834659819804666,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,23-0000,Legal Occupations,Doctoral or professional degree,Unreported,Unreported,BA+,150177.6708171067,47.00187310638691,47.00187310638691,317.770459279939,41.83197885494993,293.54191686134544,5.169894251436979,24.228542418593577,108.89543622733333,102.3,240.0,0.12358713101675875,0.08253861212617866,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",Bachelor's degree,Unreported,Unreported,BA+,76820.99419504999,229.6128329905335,229.6128329905335,3590.6960650698993,205.51419356525582,3332.5261157218047,24.098639425277668,258.16994934809463,127.52720641659918,119.6,3990.0,0.11726021939027659,0.07746974528725534,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,29-0000,Healthcare Practitioners and Technical Occupations,Bachelor's degree,Unreported,Unreported,BA+,91555.124890677,108.5157353579314,108.5157353579314,1044.5662258679824,96.67896119015307,958.301441289023,11.83677416777833,86.2647845789594,451.89618900854487,415.0,430.0,0.12243381623119805,0.09001842307877944,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,33-0000,Protective Service Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,38370.0,122.7847443774479,122.7847443774479,182.25439172861013,129.37277756815809,187.45968633886199,-6.588033190710192,-5.205294610251855,313.60328772401806,322.0,110.0,-0.05092287044111259,-0.027767541448044945,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,37-0000,Building and Grounds Cleaning and Maintenance Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,35934.74276033506,473.8355650317484,473.8355650317484,819.8436656817439,458.76728693420813,778.2452851731153,15.068278097540258,41.598380508628566,902.1701539699518,860.8,510.0,0.03284514508049743,0.05345150340278038,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,41-0000,Sales and Related Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,76790.04363462681,1185.3548002118346,1185.3548002118346,4904.039778754331,1150.6081975134264,4664.866178141382,34.746602698408196,239.17360061294858,1191.3566459854012,1147.5,4280.0,0.0301984661446867,0.05127126727314657,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,43-0000,Office and Administrative Support Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,49442.59335518968,5644.548018208552,5644.548018208552,12585.73170258357,5699.718705767527,12534.61163778777,-55.17068755897526,51.12006479579941,2805.7728037385104,2809.3999999999996,11660.0,-0.009679545677078452,0.00407831261733623,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,47-0000,Construction and Extraction Occupations,High school diploma or equivalent,Unreported,Apprenticeship,HS or less,62420.77760866354,4887.451798479302,4887.451798479302,6376.005085419944,4423.5511041015225,5836.999217522127,463.9006943777795,539.0058678978176,591.3584969087603,555.0,5700.0,0.10487065334175752,0.0923429741569559,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,49-0000,"Installation, Maintenance, and Repair Occupations",High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,62604.88430905338,9559.388121880449,9559.388121880449,11273.82246834637,8568.71857769945,10156.427417432156,990.6695441809989,1117.3950509142142,935.1052008925274,878.5,11230.0,0.115614666907053,0.11001851389164208,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,51-0000,Production Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,45770.053170088875,118326.02707006878,118326.02707006878,128504.12399308645,113012.81101055664,122626.19441210921,5313.216059512139,5877.929580977245,1250.0247795291464,1211.6999999999998,119140.0,0.047014281053639355,0.04793371929347589,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,53-0000,Transportation and Material Moving Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,42332.85027956824,8749.753170280732,8749.753170280732,9964.536614418452,8535.039093850773,9667.733814879597,214.71407642995837,296.80279953885474,2955.1008386121607,2839.1,9180.0,0.025156777147588356,0.030700348729300546,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,00-0000,All Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,55200.76110207128,232620.856,232620.856,232620.856,231829.0,231829.0,791.8559999999998,791.8559999999998,21465.754138494594,21598.100000000002,210150.0,0.0034156900128974365,0.0034156900128974365,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,11-0000,Management Occupations,Bachelor's degree,5 years or more,Unreported,BA+,119058.65616568983,15723.645856734094,15723.645856734094,15723.645856734094,15457.086148403687,15457.086148403687,266.5597083304074,266.5597083304074,2050.160407784478,2001.8999999999996,12340.0,0.017245146062534952,0.017245146062534952,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,13-0000,Business and Financial Operations Occupations,Bachelor's degree,Unreported,Unreported,BA+,80451.04175171442,9271.421482686092,9271.421482686092,9271.421482686092,8961.089439186986,8961.089439186986,310.33204349910557,310.33204349910557,1724.520153659833,1687.6999999999998,5430.0,0.034631061949010195,0.034631061949010195,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,15-0000,Computer and Mathematical Occupations,Bachelor's degree,Unreported,Unreported,BA+,101504.89715844775,1771.5659775968943,1771.5659775968943,1771.5659775968943,1738.2235471402075,1738.2235471402075,33.34243045668677,33.34243045668677,506.03040275054923,485.90000000000003,1060.0,0.019181900113793202,0.019181900113793202,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,17-0000,Architecture and Engineering Occupations,Bachelor's degree,Unreported,Unreported,BA+,98940.99766867327,5821.2672514682135,5821.2672514682135,5821.2672514682135,5458.648843930622,5458.648843930622,362.61840753759134,362.61840753759134,96.1032562274955,91.2,2900.0,0.06643006683618795,0.06643006683618795,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,19-0000,"Life, Physical, and Social Science Occupations",Bachelor's degree,Unreported,Unreported,BA+,83910.0,230.39899517022633,230.39899517022633,230.39899517022633,212.2768239603648,212.2768239603648,18.122171209861534,18.122171209861534,32.62658678119374,29.8,190.0,0.08537046518674696,0.08537046518674696,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,23-0000,Legal Occupations,Associate's degree,Unreported,Unreported,SC or associate's,90223.60957123876,124.6526964356636,124.6526964356636,124.6526964356636,123.64235067646402,123.64235067646402,1.0103457591995806,1.0103457591995806,42.10560879338122,40.9,30.0,0.008171518526393605,0.008171518526393605,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",Bachelor's degree,Unreported,Unreported,BA+,61175.43903445226,181.9575793191625,181.9575793191625,181.9575793191625,175.72869460710913,175.72869460710913,6.228884712053372,6.228884712053372,36.47807098781479,35.2,80.0,0.0354460307463149,0.0354460307463149,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,35-0000,Food Preparation and Serving Related Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,31887.8532618462,1692.8829493353846,1692.8829493353846,1692.8829493353846,1854.2738439306336,1854.2738439306336,-161.39089459524894,-161.39089459524894,1128.20175337414,1236.1999999999998,2090.0,-0.08703724917627992,-0.08703724917627992,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,37-0000,Building and Grounds Cleaning and Maintenance Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,36131.790147723426,666.9343408076965,666.9343408076965,666.9343408076965,664.6551934093287,664.6551934093287,2.2791473983677406,2.2791473983677406,1212.037023467071,1212.1000000000001,920.0,0.0034290673133492316,0.0034290673133492316,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,41-0000,Sales and Related Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,41736.532733820466,55074.82693137804,55074.82693137804,55074.82693137804,56658.5347434697,56658.5347434697,-1583.707812091663,-1583.707812091663,3312.987498955573,3407.7,53300.0,-0.027951796128547018,-0.027951796128547018,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,43-0000,Office and Administrative Support Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,46729.316817234474,21454.030711408494,21454.030711408494,21454.030711408494,22357.48140086994,22357.48140086994,-903.450689461446,-903.450689461446,4131.849943362121,4295.5,22660.0,-0.04040932309246122,-0.04040932309246122,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,47-0000,Construction and Extraction Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,59177.12735902662,678.8905470555025,678.8905470555025,678.8905470555025,665.0156060747611,665.0156060747611,13.874940980741371,13.874940980741371,635.4689373110115,619.5000000000001,100.0,0.02086408326962112,0.02086408326962112,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,49-0000,"Installation, Maintenance, and Repair Occupations",High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,53759.72495279782,42086.50347369361,42086.50347369361,42086.50347369361,40831.88879134391,40831.88879134391,1254.6146823496965,1254.6146823496965,1081.5908350279665,1057.8000000000002,36080.0,0.030726344518641677,0.030726344518641677,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,51-0000,Production Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,48369.73817307368,8680.108008735437,8680.108008735437,8680.108008735437,8577.093547248614,8577.093547248614,103.01446148682226,103.01446148682226,932.9531855621963,922.0000000000001,8040.0,0.012010415989909255,0.012010415989909255,2030
Downstream,sam_mi_bls_us,bls_us,BLS US,53-0000,Transportation and Material Moving Occupations,Postsecondary nondegree award,Unreported,Short-term on-the-job training,HS or less,48055.28672689192,69161.7691981755,69161.7691981755,69161.7691981755,68093.36102574767,68093.36102574767,1068.4081724278367,1068.4081724278367,4542.640474449774,4474.700000000001,64930.0,0.01569034273435037,0.01569034273435037,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,00-0000,All Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,55222.39656543689,230328.18299999996,230328.18299999996,230328.18299999996,231829.0,231829.0,-1500.8170000000391,-1500.8170000000391,21269.313500074673,21598.100000000002,210150.0,-0.00647381043786601,-0.00647381043786601,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,11-0000,Management Occupations,Bachelor's degree,5 years or more,Unreported,BA+,119048.52240839083,15561.047362876327,15561.047362876327,15561.047362876327,15457.086148403687,15457.086148403687,103.96121447263977,103.96121447263977,2034.5254693447125,2001.8999999999996,12340.0,0.006725796406548219,0.006725796406548219,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,13-0000,Business and Financial Operations Occupations,Bachelor's degree,Unreported,Unreported,BA+,80451.94552190947,9196.21184844585,9196.21184844585,9196.21184844585,8961.089439186986,8961.089439186986,235.12240925886363,235.12240925886363,1712.4002028434547,1687.6999999999998,5430.0,0.026238150043528145,0.026238150043528145,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,15-0000,Computer and Mathematical Occupations,Bachelor's degree,Unreported,Unreported,BA+,101523.58148346424,1753.5146508954954,1753.5146508954954,1753.5146508954954,1738.2235471402075,1738.2235471402075,15.29110375528785,15.29110375528785,502.86351683435976,485.90000000000003,1060.0,0.008796971931743397,0.008796971931743397,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-0000,Architecture and Engineering Occupations,Bachelor's degree,Unreported,Unreported,BA+,98940.99766867327,5755.0962047578205,5755.0962047578205,5755.0962047578205,5458.648843930622,5458.648843930622,296.4473608271983,296.4473608271983,95.01083892690745,91.2,2900.0,0.05430782768831393,0.05430782768831393,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,19-0000,"Life, Physical, and Social Science Occupations",Bachelor's degree,Unreported,Unreported,BA+,83910.0,230.4009885929152,230.4009885929152,230.4009885929152,212.2768239603648,212.2768239603648,18.124164632550418,18.124164632550418,32.516460007158365,29.8,190.0,0.08537985586186492,0.08537985586186492,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,23-0000,Legal Occupations,Associate's degree,Unreported,Unreported,SC or associate's,90276.31079015274,122.93390531924061,122.93390531924061,122.93390531924061,123.64235067646402,123.64235067646402,-0.7084453572234111,-0.7084453572234111,41.59901905902389,40.9,30.0,-0.005729795279266455,-0.005729795279266455,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",Bachelor's degree,Unreported,Unreported,BA+,61208.34028270664,179.57254646706517,179.57254646706517,179.57254646706517,175.72869460710913,175.72869460710913,3.8438518599560325,3.8438518599560325,35.98412299498957,35.2,80.0,0.021873786000345837,0.021873786000345837,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,35-0000,Food Preparation and Serving Related Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,31887.853261846198,1673.639744741497,1673.639744741497,1673.639744741497,1854.2738439306336,1854.2738439306336,-180.63409918913658,-180.63409918913658,1115.3773480176537,1236.1999999999998,2090.0,-0.09741500683967687,-0.09741500683967687,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-0000,Building and Grounds Cleaning and Maintenance Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,36132.011400314266,658.631062422991,658.631062422991,658.631062422991,664.6551934093287,664.6551934093287,-6.0241309863376955,-6.0241309863376955,1201.8916503074165,1212.1000000000001,920.0,-0.009063543091323935,-0.009063543091323935,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,41-0000,Sales and Related Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,41746.360689553934,54372.71181952073,54372.71181952073,54372.71181952073,56658.5347434697,56658.5347434697,-2285.8229239489738,-2285.8229239489738,3269.950497661085,3407.7,53300.0,-0.04034384112293746,-0.04034384112293746,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,43-0000,Office and Administrative Support Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,46737.09042583691,21240.087475662895,21240.087475662895,21240.087475662895,22357.48140086994,22357.48140086994,-1117.393925207045,-1117.393925207045,4096.8031403499945,4295.5,22660.0,-0.049978524198327934,-0.049978524198327934,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,47-0000,Construction and Extraction Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,59154.34896533509,675.7804865227781,675.7804865227781,675.7804865227781,665.0156060747611,665.0156060747611,10.764880448017038,10.764880448017038,632.4034887017378,619.5000000000001,100.0,0.01618741026478535,0.01618741026478535,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,49-0000,"Installation, Maintenance, and Repair Occupations",High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,53770.339092395756,41490.62942301736,41490.62942301736,41490.62942301736,40831.88879134391,40831.88879134391,658.7406316734487,658.7406316734487,1071.3322955492886,1057.8000000000002,36080.0,0.016132994362315595,0.016132994362315595,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,51-0000,Production Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,48369.36942947484,8575.242319748282,8575.242319748282,8575.242319748282,8577.093547248614,8577.093547248614,-1.851227500332243,-1.851227500332243,920.472209092703,922.0000000000001,8040.0,-0.00021583389409645477,-0.00021583389409645477,2030
Downstream,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,53-0000,Transportation and Material Moving Occupations,Postsecondary nondegree award,Unreported,Short-term on-the-job training,HS or less,48118.291213397504,68842.68316100872,68842.68316100872,68842.68316100872,68093.36102574767,68093.36102574767,749.3221352610562,749.3221352610562,4506.18324038419,4474.700000000001,64930.0,0.011004334695385653,0.011004334695385653,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,00-0000,All Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,55099.54146332208,230375.99699999994,230375.99699999994,230375.99699999994,231829.0,231829.0,-1453.0030000000552,-1453.0030000000552,21134.164686394626,21598.100000000002,210150.0,-0.006267563592130644,-0.006267563592130644,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,11-0000,Management Occupations,Bachelor's degree,5 years or more,Unreported,BA+,119199.93938291419,15660.456192152013,15660.456192152013,15660.456192152013,15457.086148403687,15457.086148403687,203.37004374832577,203.37004374832577,1996.051148449616,2001.8999999999996,12340.0,0.013157075130187367,0.013157075130187367,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-0000,Business and Financial Operations Occupations,Bachelor's degree,Unreported,Unreported,BA+,80466.0422223304,9108.325573452572,9108.325573452572,9108.325573452572,8961.089439186986,8961.089439186986,147.23613426558586,147.23613426558586,1675.1850085734693,1687.6999999999998,5430.0,0.016430606486497044,0.016430606486497044,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-0000,Computer and Mathematical Occupations,Bachelor's degree,Unreported,Unreported,BA+,101488.0547745796,1778.8585604907835,1778.8585604907835,1778.8585604907835,1738.2235471402075,1738.2235471402075,40.635013350575946,40.635013350575946,491.0228102747607,485.90000000000003,1060.0,0.023377323024665175,0.023377323024665175,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-0000,Architecture and Engineering Occupations,Bachelor's degree,Unreported,Unreported,BA+,98940.99766867328,5927.373366364141,5927.373366364141,5927.373366364141,5458.648843930622,5458.648843930622,468.72452243351836,468.72452243351836,97.85496126123631,91.2,2900.0,0.08586823146806469,0.08586823146806469,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-0000,"Life, Physical, and Social Science Occupations",Bachelor's degree,Unreported,Unreported,BA+,83910.0,212.8559486131013,212.8559486131013,212.8559486131013,212.2768239603648,212.2768239603648,0.5791246527365104,0.5791246527365104,31.05824648604465,29.8,190.0,0.0027281577043221706,0.0027281577043221706,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,23-0000,Legal Occupations,Associate's degree,Unreported,Unreported,SC or associate's,90233.71648971163,126.86504231691103,126.86504231691103,126.86504231691103,123.64235067646402,123.64235067646402,3.2226916404470103,3.2226916404470103,42.867545708048574,40.9,30.0,0.02606462609951387,0.02606462609951387,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",Bachelor's degree,Unreported,Unreported,BA+,61181.752281123285,185.21150076308967,185.21150076308967,185.21150076308967,175.72869460710913,175.72869460710913,9.48280615598054,9.48280615598054,37.12727478327682,35.2,80.0,0.05396276446019256,0.05396276446019256,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,35-0000,Food Preparation and Serving Related Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,31887.8532618462,1723.739672617112,1723.739672617112,1723.739672617112,1854.2738439306336,1854.2738439306336,-130.53417131352148,-130.53417131352148,1148.76585045096,1236.1999999999998,2090.0,-0.07039638278929669,-0.07039638278929669,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,37-0000,Building and Grounds Cleaning and Maintenance Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,36135.19792626713,667.8129204083792,667.8129204083792,667.8129204083792,664.6551934093287,664.6551934093287,3.15772699905051,3.15772699905051,1185.8777410858688,1212.1000000000001,920.0,0.004750925036563763,0.004750925036563763,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,41-0000,Sales and Related Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,41707.66828524253,55993.76485398183,55993.76485398183,55993.76485398183,56658.5347434697,56658.5347434697,-664.7698894878704,-664.7698894878704,3339.7950897260102,3407.7,53300.0,-0.011732917070618206,-0.011732917070618206,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,43-0000,Office and Administrative Support Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,46684.43472107304,21207.722405109773,21207.722405109773,21207.722405109773,22357.48140086994,22357.48140086994,-1149.7589957601667,-1149.7589957601667,4037.2211481915842,4295.5,22660.0,-0.051426141216220765,-0.051426141216220765,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,47-0000,Construction and Extraction Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,59372.66675996253,653.0471236353693,653.0471236353693,653.0471236353693,665.0156060747611,665.0156060747611,-11.968482439391778,-11.968482439391778,612.5585221312072,619.5000000000001,100.0,-0.01799729559737021,-0.01799729559737021,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-0000,"Installation, Maintenance, and Repair Occupations",High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,53708.62771024164,42482.11588797899,42482.11588797899,42482.11588797899,40831.88879134391,40831.88879134391,1650.227096635077,1650.227096635077,1065.010570796925,1057.8000000000002,36080.0,0.04041515456382498,0.04041515456382498,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-0000,Production Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,48369.66735735197,8837.09651649722,8837.09651649722,8837.09651649722,8577.093547248614,8577.093547248614,260.00296924860595,260.00296924860595,949.5871472728028,922.0000000000001,8040.0,0.030313645037952336,0.030313645037952336,2030
Downstream,sam_mi_moodys_mi,moodys_mi,Moody's MI,53-0000,Transportation and Material Moving Occupations,Postsecondary nondegree award,Unreported,Short-term on-the-job training,HS or less,47620.304033793655,65810.7514356187,65810.7514356187,65810.7514356187,68093.36102574767,68093.36102574767,-2282.6095901289664,-2282.6095901289664,4424.181621202817,4474.700000000001,64930.0,-0.03352176417412939,-0.03352176417412939,2030
Downstream,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),00-0000,All Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,55099.51345744417,230376.8167858846,230376.8167858846,230376.8167858846,231829.0,231829.0,-1452.1832141153864,-1452.1832141153864,21134.567490069632,21598.100000000002,210150.0,-0.006264027425884537,-0.006264027425884537,2030
Downstream,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),11-0000,Management Occupations,Bachelor's degree,5 years or more,Unreported,BA+,119199.34634143944,15660.179959340656,15660.179959340656,15660.179959340656,15457.086148403687,15457.086148403687,203.09381093696902,203.09381093696902,1996.1359953386564,2001.8999999999996,12340.0,0.01313920418033921,0.01313920418033921,2030
Downstream,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),13-0000,Business and Financial Operations Occupations,Bachelor's degree,Unreported,Unreported,BA+,80465.91645484793,9108.32390791627,9108.32390791627,9108.32390791627,8961.089439186986,8961.089439186986,147.23446872928434,147.23446872928434,1675.2485174642172,1687.6999999999998,5430.0,0.01643042062334806,0.01643042062334806,2030
Downstream,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),15-0000,Computer and Mathematical Occupations,Bachelor's degree,Unreported,Unreported,BA+,101487.58105967277,1778.7257972325024,1778.7257972325024,1778.7257972325024,1738.2235471402075,1738.2235471402075,40.502250092294844,40.502250092294844,491.03258563936964,485.90000000000003,1060.0,0.023300944322685486,0.023300944322685486,2030
