stage_clean,methodology,projection_method,projection_label,occcd,soctitle,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_avg_annual_salary,employment,employment_auto,employment_raw,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,openings,ep_openings_annual_avg,empl_2021,employment_auto_pct_change,employment_raw_pct_change,year
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,48630,178.18082362761186,178.18082362761186,178.18082362761186,188.34810996563343,188.34810996563343,-10.167286338021569,-10.167286338021569,1.7974354239829335,1.9,0.0,-0.05398135579845597,-0.05398135579845597,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,45590,9958.157121515967,9958.157121515967,10064.90797043788,10935.02563630919,11041.518302388826,-976.868514793223,-976.6103319509451,27.246894375891575,28.8,14900.0,-0.08933390256988345,-0.08844891664397786,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,45190,410.2367127539399,410.2367127539399,410.2367127539399,446.0876288659711,446.0876288659711,-35.8509161120312,-35.8509161120312,5.057979137154205,5.5,600.0,-0.08036742960832648,-0.08036742960832648,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,48620,126.09267917656013,126.09267917656013,126.09267917656013,148.69587628865702,148.69587628865702,-22.603197112096893,-22.603197112096893,1.2719856359545076,1.5,250.0,-0.15200957603032825,-0.15200957603032825,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,48310,35.36758255130498,35.36758255130498,35.36758255130498,49.565292096207486,49.565292096207486,-14.197709544902509,-14.197709544902509,0.7849109560561283,1.1,110.0,-0.28644458540351975,-0.28644458540351975,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4041,Machinists,High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,56150,2413.8098377466235,2413.8098377466235,2996.9045572407967,2542.6054638004503,3104.1122485839805,-128.79562605382634,-107.2076913431838,57.99613711686703,59.0,2980.0,-0.05065497887403837,-0.034537311397836626,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4061,"Model Makers, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,62700,57.90007010511592,57.90007010511592,564.1991052534495,54.763145982186096,654.9945366128646,3.136924122929826,-90.7954313594152,0.5722303921054134,0.6,920.0,0.057281663912263844,-0.1386201354120301,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4071,Foundry Mold and Coremakers,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,45700,323.5399960832526,323.5399960832526,323.5399960832526,406.43539518899473,406.43539518899473,-82.89539910574211,-82.89539910574211,0.7164385777462228,0.9,140.0,-0.2039571358375303,-0.2039571358375303,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,41230,1892.3179587208588,1892.3179587208588,2057.2965434183056,2063.341369203748,2227.9209440540876,-171.0234104828892,-170.62440063578214,30.18701169773228,31.8,2720.0,-0.08288662895800313,-0.07658458487548554,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,46060,2702.07962259048,2702.07962259048,3012.627546726943,2639.556302814891,2949.3531495920142,62.523319775589236,63.27439713492896,25.66675598354135,25.6,3670.0,0.023687056687865592,0.021453652352103628,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4111,Tool and Die Makers,Postsecondary nondegree award,Unreported,Long-term on-the-job training,SC or associate's,63180,3535.03957849676,3535.03957849676,3602.9719369015857,3856.766579556919,3924.5346397894073,-321.72700106015947,-321.5627028878213,8.920866015786327,9.4,3920.0,-0.08341884177422029,-0.08193651793199015,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4121,"Welders, Cutters, Solderers, and Brazers",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,51000,2468.8705003915697,2468.8705003915697,2800.9866202135463,2352.1614450098255,2671.6394432487327,116.70905538174445,129.34717696481374,94.27795850474973,91.2,3300.0,0.04961779117217736,0.04841490766715386,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,47060,2126.350463013494,2126.350463013494,2165.1689535305377,2230.7734897419064,2269.498095589042,-104.42302672841205,-104.32914205850452,6.190946659732198,6.4,760.0,-0.04681023295668332,-0.04597013862284215,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,47450,92.46796472948488,92.46796472948488,92.46796472948488,109.04364261168067,109.04364261168067,-16.57567788219579,-16.57567788219579,1.0175885087636987,1.2,60.0,-0.152009576030251,-0.152009576030251,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4192,"Layout Workers, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,61870,75.05012310661868,75.05012310661868,75.05012310661868,69.39140893470432,69.39140893470432,5.658714171914369,5.658714171914369,0.5407738815134816,0.5,0.0,0.08154776302696326,0.08154776302696326,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,41600,61.99687370960512,61.99687370960512,61.99687370960512,69.39140893470432,69.39140893470432,-7.394535225099197,-7.394535225099197,2.233593274058707,2.5,30.0,-0.10656269037651737,-0.10656269037651737,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4199,"Metal Workers and Plastic Workers, All Other",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,42750,56.26762851397578,56.26762851397578,56.26762851397578,59.478350515455894,59.478350515455894,-3.2107220014801143,-3.2107220014801143,1.6082316951426243,1.7,0.0,-0.053981355798456185,-0.053981355798456185,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-5111,Prepress Technicians and Workers,Postsecondary nondegree award,Unreported,Unreported,SC or associate's,47300,0.4114207480645597,0.4114207480645597,48.93453389437529,0.419181764998225,48.824939073918145,-0.007761016933665321,0.10959482045714708,2.74815889137173,2.8,0.0,-0.018514681652953544,0.0022446483812550554,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-5112,Printing Press Operators,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,45160,1.1817735465234482,1.1817735465234482,140.5605768301049,1.1737089419951332,136.70982940698283,0.008064604528315034,3.8507474231220726,13.794133288147322,13.7,160.0,0.006871042930461438,0.02816730471997345,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-6031,Sewing Machine Operators,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,36000,36.59653609258312,36.59653609258312,96.6978894693062,40.155251794956925,98.24216056566083,-3.5587157023738056,-1.5442710963546133,25.000989390605405,26.0,50.0,-0.08862391700456833,-0.015719026204869438,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-6093,Upholsterers,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,46190,30.19396375148277,30.19396375148277,30.19396375148277,29.739175257727947,29.739175257727947,0.45478849375482255,0.45478849375482255,2.2336436595026496,2.2,780.0,0.015292572501204194,0.015292572501204194,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-8021,Stationary Engineers and Boiler Operators,High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,75190,63.15215383938804,63.15215383938804,63.15215383938804,69.39140893470432,69.39140893470432,-6.239255095316274,-6.239255095316274,3.4583270216560726,3.8,0.0,-0.08991394166945459,-0.08991394166945459,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-8031,Water and Wastewater Treatment Plant and System Operators,High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,58260,32.16433847426599,32.16433847426599,32.16433847426599,29.739175257727947,29.739175257727947,2.425163216538042,2.425163216538042,11.57256106438977,10.7,0.0,0.08154776302708144,0.08154776302708144,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-9022,"Grinding and Polishing Workers, Hand",No formal educational credential,Unreported,Moderate-term on-the-job training,HS or less,41690,176.5297508471783,176.5297508471783,176.5297508471783,208.17422680411292,208.17422680411292,-31.644475956934627,-31.644475956934627,0.6783923391757374,0.8,140.0,-0.15200957603032839,-0.15200957603032839,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,45130,396.49265173402756,396.49265173402756,396.49265173402756,426.26151202749156,426.26151202749156,-29.768860293464,-29.768860293464,4.83684717208053,5.2,870.0,-0.0698370822922058,-0.0698370822922058,2030
