adjustment_source,forecast_source,projection_label,stage,year,value_type,employment_auto,employment_raw,auto_share_ratio
sam_mi,dtmb_mi,DTMB MI,Downstream,2029,Forecast,230574.30560946302,230574.30560946302,1.0
sam_mi,dtmb_mi,DTMB MI,OEM,2029,Forecast,169674.05088888045,291981.238130289,0.581112854974496
sam_mi,dtmb_mi,DTMB MI,Upstream,2029,Forecast,56488.54894591347,202365.2218889567,0.2791415857854779
sam_mi,dtmb_mi,DTMB MI,Downstream,2030,Forecast,230328.18299999996,230328.18299999996,1.0
sam_mi,dtmb_mi,DTMB MI,OEM,2030,Forecast,168800.43285520398,291749.66199999995,0.5785797032224291
sam_mi,dtmb_mi,DTMB MI,Upstream,2030,Forecast,56302.91192682517,201806.45899999997,0.2789945981204951
sam_mi,dtmb_mi,DTMB MI,Downstream,2031,Forecast,230083.6490155426,230083.6490155426,1.0
sam_mi,dtmb_mi,DTMB MI,OEM,2031,Forecast,167931.5543939603,291528.17425507255,0.5760388505264284
sam_mi,dtmb_mi,DTMB MI,Upstream,2031,Forecast,56118.738404208714,201251.53097897355,0.2788487527584171
sam_mi,dtmb_mi,DTMB MI,Downstream,2032,Forecast,229840.69655383698,229840.69655383698,1.0
sam_mi,dtmb_mi,DTMB MI,OEM,2032,Forecast,167067.39322630668,291316.8183951457,0.573490381182505
sam_mi,dtmb_mi,DTMB MI,Upstream,2032,Forecast,55936.023448617336,200700.4255717316,0.27870405999027364
sam_mi,dtmb_mi,DTMB MI,Downstream,2033,Forecast,229599.31856050805,229599.31856050805,1.0
sam_mi,dtmb_mi,DTMB MI,OEM,2033,Forecast,166207.92723173587,291115.6390605438,0.5709343811555563
sam_mi,dtmb_mi,DTMB MI,Upstream,2033,Forecast,55754.76221002916,200153.13069143207,0.2785605302171566
sam_mi,dtmb_mi,DTMB MI,Downstream,2034,Forecast,229359.50802876288,229359.50802876288,1.0
sam_mi,dtmb_mi,DTMB MI,OEM,2034,Forecast,165353.1344479479,290924.6820479841,0.5683709380858759
sam_mi,dtmb_mi,DTMB MI,Upstream,2034,Forecast,55574.94991770306,199609.6344182316,0.2784181739507612
sam_mi,moodys_mi,Moody's MI,Downstream,2024,QCEW,231829.0,231829.0,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2024,QCEW,174114.02550542576,293289.0,0.5936602651494797
sam_mi,moodys_mi,Moody's MI,Upstream,2024,QCEW,57438.86459823029,205217.0,0.279893306101494
sam_mi,moodys_mi,Moody's MI,Downstream,2025,Forecast,231529.99079587444,231529.99079587444,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2025,Forecast,174139.35502288374,294030.166290599,0.5922499627156504
sam_mi,moodys_mi,Moody's MI,Upstream,2025,Forecast,56705.64435240161,203135.80034368017,0.27915140638165603
sam_mi,moodys_mi,Moody's MI,Downstream,2026,Forecast,231254.1839926099,231254.1839926099,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2026,Forecast,174277.8566920139,294891.90400041494,0.5909889499433958
sam_mi,moodys_mi,Moody's MI,Upstream,2026,Forecast,55991.08181035083,201095.1981128032,0.2784307250287645
sam_mi,moodys_mi,Moody's MI,Downstream,2027,Forecast,231001.2235765327,231001.2235765327,1.0
