segment_id,segment_name,year,methodology,projection_method,projection_label,occcd,soctitle,employment,employment_auto,employment_raw,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_avg_annual_salary,empl_2021,ep_openings_annual_avg,openings,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,employment_auto_pct_change,employment_raw_pct_change
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,00-0000,All Occupations,448780.80868255283,448780.80868255283,718009.5370000001,0.49999999999999994,0.5,0.04131917979412886,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training,HS or less,57225.09274229451,684650.0,66882.7,66024.83750213128,463381.8901036561,730335.0,-14601.08142110327,-12325.462999999872,-0.031509823178107126,-0.01687645121759175
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,11-0000,Management Occupations,28148.4247525119,28148.4247525119,53757.21778844663,0.03136099428487685,0.030828674196515915,0.012018778681170591,Bachelor's degree,5 years or more,Moderate-term on-the-job training,BA+,124982.69510747868,48080.0,7123.1,7198.116371356074,28570.898637142713,53626.36264113485,-422.4738846308137,130.85514731177682,-0.014786860224325937,0.002440127222266657
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,13-0000,Business and Financial Operations Occupations,17824.984478684615,17824.984478684615,37851.7144182829,0.019859343507816082,0.019204775693436024,0.00509851364950155,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,81277.24870136274,31580.0,6576.299999999999,6639.913809783627,17798.290519682276,37293.95644836752,26.693959002339398,557.7579699153794,0.0014998046566786754,0.014955719988775668
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,15-0000,Computer and Mathematical Occupations,4907.478629015263,4907.478629015263,18899.119558585156,0.005467567389325008,0.005377478458063374,0.0033320865778257718,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,110276.65733226339,12510.0,2050.0,2097.090070450044,4983.652263778201,18078.37726367835,-76.17363476293758,820.7422949068059,-0.015284701004638095,0.04539911314694027
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,17-0000,Architecture and Engineering Occupations,23225.251118377044,23225.251118377044,85251.46930071857,0.0258759406251767,0.025332712129062695,0.013986836699802531,Bachelor's degree,Unreported,Internship/residency,BA+,97091.77088802279,80230.0,805.7,821.3531898819322,23477.44005563377,83612.77637990972,-252.1889372567275,1638.692920808855,-0.010741756199105315,0.019598594757374858
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,19-0000,"Life, Physical, and Social Science Occupations",975.3125738128069,975.3125738128069,7630.378531021334,0.001086624644975292,0.00105205063404905,0.0008714513881036886,Bachelor's degree,Unreported,Moderate-term on-the-job training,BA+,79836.83390421077,6660.0,254.1,260.7904593825823,975.0024225807971,7386.304347727839,0.3101512320098436,244.07418329349548,0.0003181030373123425,0.03304415466830542
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,23-0000,Legal Occupations,165.6730328417246,165.6730328417246,423.65706104126605,0.000184581236136274,0.00017855070846035676,0.00018964550086408063,Associate's degree,Unreported,Unreported,SC or associate's,105040.21517535373,270.0,143.20000000000002,144.30880938626854,165.47432953141396,417.1842675378095,0.19870331031063415,6.472793503456558,0.0012008104874835703,0.015515430487488187
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",454.36039512238426,454.36039512238426,3913.4735264014425,0.0005062163826214081,0.00048687829728455504,0.00034986733471580397,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,71028.51058528488,4460.0,188.79999999999998,191.52180199514143,451.2211712923338,3836.447313458106,3.1392238300504687,77.02621294333676,0.0069571731775339325,0.02007748488377042
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,29-0000,Healthcare Practitioners and Technical Occupations,94.98239145322437,94.98239145322437,986.8365003532739,0.00010582269742333232,0.00010431888174193265,0.00018572003388236637,Bachelor's degree,Unreported,Unreported,BA+,91327.11914402216,430.0,415.0,417.1944990730899,96.67896119015307,958.301441289023,-1.6965697369287085,28.535059064250845,-0.017548489516677878,0.029776704734856694
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,33-0000,Protective Service Occupations,130.25575235160414,130.25575235160414,244.0902305891454,0.00014512179423846656,0.00016515206949481947,0.0002667318875433924,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,38370.0,140.0,483.0,449.9417065466588,153.05695623407962,268.38932267716405,-22.801203882475477,-24.299092088018654,-0.1489720195899111,-0.09053673166144231
