adjustment_source,forecast_source,projection_label,segment_id,segment_name,year,value_type,employment_auto,employment_raw,auto_share_ratio
sam_mi,bls_us,BLS US,2,Equipment Manufacturing,2032,Forecast,6138.658638849205,46107.51705486786,0.13313791396626742
sam_mi,bls_us,BLS US,3,Forging & Foundries,2032,Forecast,8062.877571439578,14685.108276520095,0.5490512851261199
sam_mi,bls_us,BLS US,4,Parts & Machining,2032,Forecast,14663.868800435002,49709.4671969571,0.2949914699816503
sam_mi,bls_us,BLS US,5,Component Systems,2032,Forecast,6363.586743593164,19339.33249366751,0.3290489341179104
sam_mi,bls_us,BLS US,6,Engineering & Design,2032,Forecast,1066.1875657657042,124794.76468686206,0.008543527995272934
sam_mi,bls_us,BLS US,7,Core Automotive,2032,Forecast,153892.60613878194,153892.60613878194,1.0
sam_mi,bls_us,BLS US,8,"Motor Vehicle Parts, Materials, & Products Sales",2032,Forecast,114761.06228326539,114761.06228326539,1.0
sam_mi,bls_us,BLS US,9,"Dealers, Maintenance, & Repair",2032,Forecast,70795.04395455231,70795.04395455231,1.0
sam_mi,bls_us,BLS US,10,Logistics,2032,Forecast,47389.815017507,47389.815017507,1.0
sam_mi,bls_us,BLS US,1,Materials & Processing - Coatings & Surface Treatments,2033,Forecast,4670.181796155657,14576.969620125734,0.3203808416879567
sam_mi,bls_us,BLS US,1,Materials & Processing - Metals,2033,Forecast,3408.5236548818652,9253.281454310114,0.3683583679705537
sam_mi,bls_us,BLS US,1,Materials & Processing - Non-Metals,2033,Forecast,13371.523921243821,49408.76457394375,0.27063060646319903
sam_mi,bls_us,BLS US,2,Equipment Manufacturing,2033,Forecast,6125.837864586048,45932.57047782335,0.1333658839655764
sam_mi,bls_us,BLS US,3,Forging & Foundries,2033,Forecast,7950.536011158498,14491.296206255181,0.5486421571954786
sam_mi,bls_us,BLS US,4,Parts & Machining,2033,Forecast,14633.21227119197,49632.146492933665,0.29483335509729286
sam_mi,bls_us,BLS US,5,Component Systems,2033,Forecast,6418.6819190000215,19487.514513622205,0.3293740674067604
sam_mi,bls_us,BLS US,6,Engineering & Design,2033,Forecast,1070.541889720289,125382.07482603159,0.008538237153960584
sam_mi,bls_us,BLS US,7,Core Automotive,2033,Forecast,151793.58163932987,151793.58163932987,1.0
sam_mi,bls_us,BLS US,8,"Motor Vehicle Parts, Materials, & Products Sales",2033,Forecast,114720.78151625342,114720.78151625342,1.0
sam_mi,bls_us,BLS US,9,"Dealers, Maintenance, & Repair",2033,Forecast,70945.9648839423,70945.9648839423,1.0
sam_mi,bls_us,BLS US,10,Logistics,2033,Forecast,47452.791840035454,47452.791840035454,1.0
sam_mi,bls_us,BLS US,1,Materials & Processing - Coatings & Surface Treatments,2034,Forecast,4648.504942549662,14473.51686658488,0.32117314578060163
sam_mi,bls_us,BLS US,1,Materials & Processing - Metals,2034,Forecast,3411.44683431239,9260.211928480061,0.3683983542342462
sam_mi,bls_us,BLS US,1,Materials & Processing - Non-Metals,2034,Forecast,13415.24497720149,49586.0781602341,0.270544585797873
sam_mi,bls_us,BLS US,2,Equipment Manufacturing,2034,Forecast,6113.108493364076,45758.79042445125,0.1335941889341885
sam_mi,bls_us,BLS US,3,Forging & Foundries,2034,Forecast,7839.819518586253,14300.166558527217,0.5482327416607155
sam_mi,bls_us,BLS US,4,Parts & Machining,2034,Forecast,14603.316147813035,49558.02691366868,0.2946710564819777
sam_mi,bls_us,BLS US,5,Component Systems,2034,Forecast,6475.707977176246,19639.578208579915,0.32972744670999155
sam_mi,bls_us,BLS US,6,Engineering & Design,2034,Forecast,1074.9151961363677,125972.52319347012,0.008532933761162346
sam_mi,bls_us,BLS US,7,Core Automotive,2034,Forecast,149755.82172360306,149755.82172360306,1.0
sam_mi,bls_us,BLS US,8,"Motor Vehicle Parts, Materials, & Products Sales",2034,Forecast,114687.35514742402,114687.35514742402,1.0
sam_mi,bls_us,BLS US,9,"Dealers, Maintenance, & Repair",2034,Forecast,71097.23088773794,71097.23088773794,1.0
sam_mi,bls_us,BLS US,10,Logistics,2034,Forecast,47515.8523531243,47515.8523531243,1.0
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Coatings & Surface Treatments,2024,QCEW,4879.641192022313,15568.0,0.3134404671134579
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Metals,2024,QCEW,3382.6158243114137,9192.0,0.3679956292766986
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Non-Metals,2024,QCEW,12985.411769331364,47844.0,0.2714114992335792
sam_mi,dtmb_mi,DTMB MI,2,Equipment Manufacturing,2024,QCEW,6244.586842570626,47550.0,0.131326747477826
sam_mi,dtmb_mi,DTMB MI,3,Forging & Foundries,2024,QCEW,9023.139594640334,16337.0,0.5523131293775071
sam_mi,dtmb_mi,DTMB MI,4,Parts & Machining,2024,QCEW,14936.444494648236,50443.0,0.2961053960836635
sam_mi,dtmb_mi,DTMB MI,5,Component Systems,2024,QCEW,5987.024880706003,18283.0,0.3274640311057268
sam_mi,dtmb_mi,DTMB MI,6,Engineering & Design,2024,QCEW,1032.0255054257461,120207.0,0.008585402725513041
sam_mi,dtmb_mi,DTMB MI,7,Core Automotive,2024,QCEW,173082.0,173082.0,1.0
sam_mi,dtmb_mi,DTMB MI,8,"Motor Vehicle Parts, Materials, & Products Sales",2024,QCEW,115340.0,115340.0,1.0
sam_mi,dtmb_mi,DTMB MI,9,"Dealers, Maintenance, & Repair",2024,QCEW,69600.0,69600.0,1.0
sam_mi,dtmb_mi,DTMB MI,10,Logistics,2024,QCEW,46889.0,46889.0,1.0
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Coatings & Surface Treatments,2025,Forecast,4871.046429875141,15524.617150008327,0.3137627409943909
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Metals,2025,Forecast,3354.4096263032693,9115.351812456076,0.36799562927669865
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Non-Metals,2025,Forecast,12946.100688128101,47719.612171812856,0.271295178207151
sam_mi,dtmb_mi,DTMB MI,2,Equipment Manufacturing,2025,Forecast,6225.711013322198,47406.26820422386,0.13132674747782597
sam_mi,dtmb_mi,DTMB MI,3,Forging & Foundries,2025,Forecast,8958.752780668667,16228.427964702438,0.5520407029044562
sam_mi,dtmb_mi,DTMB MI,4,Parts & Machining,2025,Forecast,14890.157118533889,50307.62688496807,0.29598210133388486
sam_mi,dtmb_mi,DTMB MI,5,Component Systems,2025,Forecast,5999.655707535056,18336.968892547466,0.32718906503535833
sam_mi,dtmb_mi,DTMB MI,6,Engineering & Design,2025,Forecast,1040.4014402811324,120831.62714482908,0.008610340395682207
sam_mi,dtmb_mi,DTMB MI,7,Core Automotive,2025,Forecast,172175.96843442303,172175.96843442303,1.0
sam_mi,dtmb_mi,DTMB MI,8,"Motor Vehicle Parts, Materials, & Products Sales",2025,Forecast,115039.46777036448,115039.46777036448,1.0
sam_mi,dtmb_mi,DTMB MI,9,"Dealers, Maintenance, & Repair",2025,Forecast,69545.31139385121,69545.31139385121,1.0
sam_mi,dtmb_mi,DTMB MI,10,Logistics,2025,Forecast,46990.046870743856,46990.046870743856,1.0
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Coatings & Surface Treatments,2026,Forecast,4862.506309340252,15481.457346997304,0.3140858254073449
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Metals,2026,Forecast,3326.438627811533,9039.342761623833,0.3679956292766986
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Non-Metals,2026,Forecast,12906.92084419293,47595.64895601653,0.2711785872721329
sam_mi,dtmb_mi,DTMB MI,2,Equipment Manufacturing,2026,Forecast,6206.8922409998395,47262.97087383398,0.13132674747782597
sam_mi,dtmb_mi,DTMB MI,3,Forging & Foundries,2026,Forecast,8894.855312220801,16120.640106732852,0.5517681216954796
sam_mi,dtmb_mi,DTMB MI,4,Parts & Machining,2026,Forecast,14844.123258010753,50173.07365609695,0.29585835940124666
sam_mi,dtmb_mi,DTMB MI,5,Component Systems,2026,Forecast,6012.554878468965,18391.511119862134,0.3269201121802131
sam_mi,dtmb_mi,DTMB MI,6,Engineering & Design,2026,Forecast,1048.8879227954492,121461.39895671047,0.00863556596420628
sam_mi,dtmb_mi,DTMB MI,7,Core Automotive,2026,Forecast,171274.67966820026,171274.67966820026,1.0
sam_mi,dtmb_mi,DTMB MI,8,"Motor Vehicle Parts, Materials, & Products Sales",2026,Forecast,114740.28230307177,114740.28230307177,1.0
sam_mi,dtmb_mi,DTMB MI,9,"Dealers, Maintenance, & Repair",2026,Forecast,69490.68313199756,69490.68313199756,1.0
sam_mi,dtmb_mi,DTMB MI,10,Logistics,2026,Forecast,47091.31149981242,47091.31149981242,1.0
