Sector,z|111000,z|112000,z|113110,z|113210,z|113310,z|114111,z|114112,z|114119,z|114210,z|115111,z|115112,z|115113,z|115114,z|115115,z|115116,z|115210,z|115310,z|211120,z|211130,z|212114,z|212115,z|212210,z|212220,z|212230,z|212290,z|212311,z|212312,z|212313,z|212319,z|212321,z|212322,z|212323,z|212390,z|213111,z|213112,z|213113,z|213114,z|213115,z|221111,z|221112,z|221113,z|221114,z|221115,z|221116,z|221117,z|221118,z|221121,z|221122,z|221210,z|221310,z|221320,z|221330,z|236115,z|236116,z|236117,z|236118,z|236210,z|236220,z|237110,z|237120,z|237130,z|237210,z|237310,z|237990,z|238110,z|238120,z|238130,z|238140,z|238150,z|238160,z|238170,z|238190,z|238210,z|238220,z|238290,z|238310,z|238320,z|238330,z|238340,z|238350,z|238390,z|238910,z|238990,z|311111,z|311119,z|311211,z|311212,z|311213,z|311221,z|311224,z|311225,z|311230,z|311313,z|311314,z|311340,z|311351,z|311352,z|311411,z|311412,z|311421,z|311422,z|311423,z|311511,z|311512,z|311513,z|311514,z|311520,z|311611,z|311612,z|311613,z|311615,z|311710,z|311811,z|311812,z|311813,z|311821,z|311824,z|311830,z|311911,z|311919,z|311920,z|311930,z|311941,z|311942,z|311991,z|311999,z|312111,z|312112,z|312113,z|312120,z|312130,z|312140,z|312230,z|313110,z|313210,z|313220,z|313230,z|313240,z|313310,z|313320,z|314110,z|314120,z|314910,z|314994,z|314999,z|315120,z|315210,z|315250,z|315990,z|316110,z|316210,z|316990,z|321113,z|321114,z|321211,z|321212,z|321215,z|321219,z|321911,z|321912,z|321918,z|321920,z|321991,z|321992,z|321999,z|322110,z|322120,z|322130,z|322211,z|322212,z|322219,z|322220,z|322230,z|322291,z|322299,z|323111,z|323113,z|323117,z|323120,z|324110,z|324121,z|324122,z|324191,z|324199,z|325110,z|325120,z|325130,z|325180,z|325193,z|325194,z|325199,z|325211,z|325212,z|325220,z|325311,z|325312,z|325314,z|325315,z|325320,z|325411,z|325412,z|325413,z|325414,z|325510,z|325520,z|325611,z|325612,z|325613,z|325620,z|325910,z|325920,z|325991,z|325992,z|325998,z|326111,z|326112,z|326113,z|326121,z|326122,z|326130,z|326140,z|326150,z|326160,z|326191,z|326199,z|326211,z|326212,z|326220,z|326291,z|326299,z|327110,z|327120,z|327211,z|327212,z|327213,z|327215,z|327310,z|327320,z|327331,z|327332,z|327390,z|327410,z|327420,z|327910,z|327991,z|327992,z|327993,z|327999,z|331110,z|331210,z|331221,z|331222,z|331313,z|331314,z|331315,z|331318,z|331410,z|331420,z|331491,z|331492,z|331511,z|331512,z|331513,z|331523,z|331524,z|331529,z|332111,z|332112,z|332114,z|332117,z|332119,z|332215,z|332216,z|332311,z|332312,z|332313,z|332321,z|332322,z|332323,z|332410,z|332420,z|332431,z|332439,z|332510,z|332613,z|332618,z|332710,z|332721,z|332722,z|332811,z|332812,z|332813,z|332911,z|332912,z|332913,z|332919,z|332991,z|332992,z|332993,z|332994,z|332996,z|332999,z|333111,z|333112,z|333120,z|333131,z|333132,z|333241,z|333242,z|333243,z|333248,z|333310,z|333413,z|333414,z|333415,z|333511,z|333514,z|333515,z|333517,z|333519,z|333611,z|333612,z|333613,z|333618,z|333912,z|333914,z|333921,z|333922,z|333923,z|333924,z|333991,z|333992,z|333993,z|333994,z|333995,z|333996,z|333998,z|334111,z|334112,z|334118,z|334210,z|334220,z|334290,z|334310,z|334412,z|334413,z|334416,z|334417,z|334418,z|334419,z|334510,z|334511,z|334512,z|334513,z|334514,z|334515,z|334516,z|334517,z|334519,z|334610,z|335131,z|335132,z|335139,z|335210,z|335220,z|335311,z|335312,z|335313,z|335314,z|335910,z|335921,z|335929,z|335931,z|335932,z|335991,z|335999,z|336110,z|336120,z|336211,z|336212,z|336213,z|336214,z|336310,z|336320,z|336330,z|336340,z|336350,z|336360,z|336370,z|336390,z|336411,z|336412,z|336413,z|336414,z|336415,z|336419,z|336510,z|336611,z|336612,z|336991,z|336992,z|336999,z|337110,z|337121,z|337122,z|337126,z|337127,z|337211,z|337212,z|337214,z|337215,z|337910,z|337920,z|339112,z|339113,z|339114,z|339115,z|339116,z|339910,z|339920,z|339930,z|339940,z|339950,z|339991,z|339992,z|339993,z|339994,z|339995,z|339999,z|423110,z|423120,z|423130,z|423140,z|423210,z|423220,z|423310,z|423320,z|423330,z|423390,z|423410,z|423420,z|423430,z|423440,z|423450,z|423460,z|423490,z|423510,z|423520,z|423610,z|423620,z|423690,z|423710,z|423720,z|423730,z|423740,z|423810,z|423820,z|423830,z|423840,z|423850,z|423860,z|423910,z|423920,z|423930,z|423940,z|423990,z|424110,z|424120,z|424130,z|424210,z|424310,z|424340,z|424350,z|424410,z|424420,z|424430,z|424440,z|424450,z|424460,z|424470,z|424480,z|424490,z|424510,z|424520,z|424590,z|424610,z|424690,z|424710,z|424720,z|424810,z|424820,z|424910,z|424920,z|424930,z|424940,z|424950,z|424990,z|425120,z|441110,z|441120,z|441210,z|441222,z|441227,z|441330,z|441340,z|444110,z|444120,z|444140,z|444180,z|444230,z|444240,z|445110,z|445131,z|445132,z|445230,z|445240,z|445250,z|445291,z|445292,z|445298,z|445320,z|449110,z|449121,z|449122,z|449129,z|449210,z|455110,z|455211,z|455219,z|456110,z|456120,z|456130,z|456191,z|456199,z|457110,z|457120,z|457210,z|458110,z|458210,z|458310,z|458320,z|459110,z|459120,z|459130,z|459140,z|459210,z|459310,z|459410,z|459420,z|459510,z|459910,z|459920,z|459930,z|459991,z|459999,z|481111,z|481112,z|481211,z|481212,z|481219,z|482110,z|483111,z|483112,z|483113,z|483114,z|483211,z|483212,z|484110,z|484121,z|484122,z|484210,z|484220,z|484230,z|485111,z|485112,z|485113,z|485119,z|485210,z|485310,z|485320,z|485410,z|485510,z|485991,z|485999,z|486110,z|486210,z|486910,z|486990,z|487110,z|487210,z|487990,z|488111,z|488119,z|488190,z|488210,z|488310,z|488320,z|488330,z|488390,z|488410,z|488490,z|488510,z|488991,z|488999,z|491110,z|492110,z|492210,z|493110,z|493120,z|493130,z|493190,z|512110,z|512120,z|512131,z|512132,z|512191,z|512199,z|512230,z|512240,z|512250,z|512290,z|513110,z|513120,z|513130,z|513140,z|513191,z|513199,z|513210,z|516110,z|516120,z|516210,z|517111,z|517112,z|517121,z|517410,z|517810,z|518210,z|519210,z|519290,z|521110,z|522110,z|522130,z|522180,z|522210,z|522220,z|522291,z|522292,z|522299,z|522310,z|522320,z|522390,z|523150,z|523160,z|523210,z|523910,z|523940,z|523991,z|523999,z|524113,z|524114,z|524126,z|524127,z|524128,z|524130,z|524210,z|524291,z|524292,z|524298,z|525110,z|525120,z|525190,z|525910,z|525920,z|525990,z|531110,z|531120,z|531130,z|531190,z|531210,z|531311,z|531312,z|531320,z|531390,z|532111,z|532112,z|532120,z|532210,z|532281,z|532282,z|532283,z|532284,z|532289,z|532310,z|532411,z|532412,z|532420,z|532490,z|533110,z|541110,z|541191,z|541199,z|541211,z|541213,z|541214,z|541219,z|541310,z|541320,z|541330,z|541340,z|541350,z|541360,z|541370,z|541380,z|541410,z|541420,z|541430,z|541490,z|541511,z|541512,z|541513,z|541519,z|541611,z|541612,z|541613,z|541614,z|541618,z|541620,z|541690,z|541713,z|541714,z|541715,z|541720,z|541810,z|541820,z|541830,z|541840,z|541850,z|541860,z|541870,z|541890,z|541910,z|541921,z|541922,z|541930,z|541940,z|541990,z|551111,z|551112,z|551114,z|561110,z|561210,z|561311,z|561312,z|561320,z|561330,z|561410,z|561421,z|561422,z|561431,z|561439,z|561440,z|561450,z|561491,z|561492,z|561499,z|561510,z|561520,z|561591,z|561599,z|561611,z|561612,z|561613,z|561621,z|561622,z|561710,z|561720,z|561730,z|561740,z|561790,z|561910,z|561920,z|561990,z|562111,z|562112,z|562119,z|562211,z|562212,z|562213,z|562219,z|562910,z|562920,z|562991,z|562998,z|611110,z|611210,z|611310,z|611410,z|611420,z|611430,z|611511,z|611512,z|611513,z|611519,z|611610,z|611620,z|611630,z|611691,z|611692,z|611699,z|611710,z|621111,z|621112,z|621210,z|621310,z|621320,z|621330,z|621340,z|621391,z|621399,z|621410,z|621420,z|621491,z|621492,z|621493,z|621498,z|621511,z|621512,z|621610,z|621910,z|621991,z|621999,z|622110,z|622210,z|622310,z|623110,z|623210,z|623220,z|623311,z|623312,z|623990,z|624110,z|624120,z|624190,z|624210,z|624221,z|624229,z|624230,z|624310,z|624410,z|711110,z|711120,z|711130,z|711190,z|711211,z|711212,z|711219,z|711310,z|711320,z|711410,z|711510,z|712110,z|712120,z|712130,z|712190,z|713110,z|713120,z|713210,z|713290,z|713910,z|713920,z|713930,z|713940,z|713950,z|713990,z|721110,z|721120,z|721191,z|721199,z|721211,z|721214,z|721310,z|722310,z|722320,z|722330,z|722410,z|722511,z|722513,z|722514,z|722515,z|811111,z|811114,z|811121,z|811122,z|811191,z|811192,z|811198,z|811210,z|811310,z|811411,z|811412,z|811420,z|811430,z|811490,z|812111,z|812112,z|812113,z|812191,z|812199,z|812210,z|812220,z|812310,z|812320,z|812331,z|812332,z|812910,z|812921,z|812922,z|812930,z|812990,z|813110,z|813211,z|813212,z|813219,z|813311,z|813312,z|813319,z|813410,z|813910,z|813920,z|813930,z|813940,z|813990,z|814110,z|901149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z|111000,381411168.1,74274530.95,59555.41829,154883.5579,1825689.163,0,0,0,0,0,45572.16592,10260.5219,42318.91279,179110.315,5819.660943,30394.27193,18101.13562,0,0,3277.246713,2487.926832,41765.01404,0,3970.820395,433.7312604,322.4553762,18294.80376,0,3480.678348,74773.23126,3875.172555,205.8153115,6450.829921,5175.491031,12038.5388,38.96430723,989.5171783,235.0568983,0,0,0,0,0,0,0,0,0,10522.15125,0,0,0,0,972978.7416,54609.68482,179273.1482,1791532.253,535803.5651,2092265.852,386120.1598,167589.4398,766966.737,80780.8759,972750.409,309050.4547,684868.0917,136429.7538,127275.829,381316.2297,162419.0061,558735.0059,162513.2969,81944.8087,2839575.916,3412917.693,748189.27,481560.9381,793663.0888,320702.5426,212936.9317,703863.87,268289.1769,1370793.723,1514790.39,6371787.542,50170289.98,100384352,0,0,0,230435219.8,7847930.233,22401238.97,25321053.43,360239.2387,2316716.966,3374450.147,6235454.597,28675577.75,62155068.19,25693506.1,7392774.879,1462158.613,0,0,0,1040203.474,351044.1207,0,0,0,0,0,3485562.95,12898307.08,146406.6441,3698545.531,4329536.282,299996.775,7739979.001,46610097.49,28904406.57,176324.674,7078615.955,20351786.95,12942135.26,26607335.32,79576.24232,27401.10092,7995.419852,14373895.16,10932898.08,2043998.815,570924.8585,834137.3277,147161.2792,81206.48969,97641.22069,16964.40995,0,0,0,83.38262536,0,0,0,579.1340438,12680.40597,18968.98187,12832.98342,835.6283778,1154.330163,1486.775276,6137897.872,530653.8771,479838.1358,7915.698295,475176.4042,499219.6927,306170.9005,178620.5848,256248.8935,331522.8913,58677.69919,65236.95649,148010.2942,118986.2944,352232.1031,1948767.999,0,0,0,0,17.54006799,0,0,0,0,0,34390.15561,136.5703711,0,0,0,0,109.9081993,349355.5125,0,0,11066854.57,1698621.194,48573161.64,0,445.4458514,1231.147197,3.070495994,0.266372002,27.47200692,13.85842179,14133.25352,265598.3848,0,0,7464.061573,105428.0851,35880.24598,56.79343567,15.23385972,3.728429255,0,17.78851012,0,2373.328095,57.39023195,1255.199756,0,0,0,56.92744549,56.37593749,80.08378917,0,0,0,251.9070353,5057.046155,3255.290429,98874.01799,65206.64839,439539.7956,98402.85761,25.19230477,165.1877418,730.2065649,3.726129349,10.3039154,1640.681267,281.456273,0,0.007206191,0.008404609,240.46194,1.500722369,131.7513062,0,0,0,414.2208253,2473.512172,0,0,0,0,0,13.78788203,0,0,0,375.4296063,759.9344519,1801.250167,0,0,0,2168.224949,2433.700402,3687.034435,0,0,0,0,0,176.5875758,2284.672,0,0,0,0,0,0,0,0,0,0,0,1612.486371,275.3189273,0,0,0,1895.294184,2792.050037,2364.4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.65865667,0,0.006048375,478.1401608,185.3258042,104.0438898,0,1356.424974,0,0,1075.065849,2161.182556,2461.645831,0,0,0,4249.704482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001076586,0.003282906,102.2909808,44.17053996,43.42406467,72.99293146,31.4498863,431.5150257,64.67782634,0,0.682373066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9697256,58.47384998,0,0,0,0,0,0,0,0,0,0,0,0,9322.331847,10113.34195,0,0,52413.48863,3043.419514,1.36017438,0,0,0,0,0,0,19.53429609,0,0,0,0,575.50483,0,0,87617.49256,0,0,0,0,203.6381151,99.35647412,54.38992502,199.3739887,0,0,0,0,0,40854.20827,0,0.00257296,0,843428.9451,66154.9925,427392.313,37008.6522,14306.01369,4741312.519,7036.604005,26688.03348,1257.302476,1696.629319,805.8435981,316.5277263,1342.733492,990.6154309,679.6482127,373.3924831,318.7308294,914.7890043,2835.363613,512.410226,6105.950359,175.6360769,752.0640257,3822.625163,31.71464591,5717.833307,962.7643221,4480.936586,1735.765684,1708.472841,1507.581717,433.5103329,2063.363981,1499.51385,8660.766179,1601.185297,1019.743094,472.3177061,1089.399904,387.5808199,2359.163642,476.1554113,3009.972399,1114.852062,0.003186889,4885.591397,1071.526527,1620.225739,201.2326104,3349.004636,0.005914509,0,0,0,0,0,0,0,0.003863548,0.00573963,0.002593378,2930.067302,14272.90976,11568.21479,2758.32486,5284.967875,6548.253754,6038.845645,7877.788185,0.003518758,6802.408794,5994.627824,1848.93745,15375.7701,0.004532985,2244687.572,303983.8795,140954.3923,141007.6608,130618.7615,580268.3932,262815.3269,0,0,0,0,0,0,4528685.909,408312.407,244.4972669,165248.1518,189588.7363,22812.36786,77165.75664,39342.56327,490926.7723,639688.4014,10822.38108,4468.744761,621.1483186,2844.010861,14785.68245,319659.4767,1432568.995,334580.4193,990.4928681,116.6735107,96.12321509,65.83463606,336.7814236,1549375.374,116738.412,384.9263512,278.513722,28.23087093,77.93456092,6.916456651,9606.918816,4066.263987,1195.131636,1533.996986,2079.195539,2282.196295,2168.109175,5857.27674,6242.457937,4186.708012,1217.629789,302.3239309,7908.597904,18116.42125,0,0,0,0,0,515.5486153,0,0,0,0,0,0,70.91049325,68.5696206,30.35875217,0.720868447,20.52100862,24.73531827,0,0,0,0,0,0,0,0,0,0,0,0.211222221,0.40393982,0.149251098,1.897838624,1146.782727,2169.016882,519.7882758,251.7357449,2936.94986,17507.12024,2392.858501,457.688402,217.1600245,6277.136855,1029.240465,9862.075556,8607.220274,28194.34757,6298.559767,8416.842858,0,130.1405954,17.49208236,236.2069227,27.09194446,6.286672518,19.07355129,481.4792407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4723.676354,0,0,0,0,11540.14789,0,0,0,14032.90066,1.657372189,0,774.1086555,49611.75474,27767.34097,2766.254244,0,0,0,12046.16716,0,0,1820.772223,0,0,0,0,0,27113.17565,0,0,0,0,6930.770277,0,0,0,0,0,0,0,0,0,0,0,0,3202.839685,3746.012372,2380.825987,823.2394184,1514.824058,2735.441792,866.4151245,616.5642409,106.7835925,1594.691391,3174.984697,0,7205.538682,0,0,0,0,0,0,0,0,3736.56243,0,5368.482785,0,13574.31873,1356.920787,802.2700027,53204.6228,8140.716811,17614.89953,38702.45409,14681.47264,2877.493248,206052.0834,609.6932103,2325.629517,2000.79524,4013.689988,78956.22887,0,0,0,0,4131.984853,31361.62862,0,11548.33952,39285.2535,7422.127112,18678.65332,7619.587353,6680.511157,0,0,10401.70347,202135.613,1693980.829,88347.22395,85581.97666,22625.49701,1634.091007,5637.035848,11421.98353,7803.15736,3664.933231,19521.60955,0,0,0,0,0,0,0,10604.51656,126609.7075,11378.34261,1229.155055,0,0,7915.942862,0,492.6731402,231.7216579,1991.573064,166.388012,636.0062332,940.4751809,467.7190984,215.8481606,214.6775261,7618.321089,0,0,0,0,0,0,0,0,0,434692.026,4391137.883,6128206.876,259826.6215,714093.5744,4343.530594,2188.442991,14931.84779,11258.10952,0,0,0,0,0,0,0,0,0,0,142467.5805,2743.354581,367839.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71918.61202,0,0,0,0,0,0,0,0,234.8031193,1238.25144,1096.46267,892.540603,970.9818225,1179.861206,0,0,0,2108.229582,1006.158671,1372.208134,5220.758233,220.0807346,281.1666422,7897.871458,0,0,0,0,0,9266.246081,4963.773517,0,0,0,0,0,0,0,0,0,0,0,6446.536276,0,0,0,0,0,0,0,0,0,0,10153.32006,6108.513964,1861.900326,28455.24361,52433.77312,0,11642.74343,33430.61853,8862.916149,18508.41348,165765.6936,22446.81252,0,0,10861.02871,5969.636508,8615.159695,405529.1982,139708.9454,55100.26538,329335.0436,1626151.939,2322111.871,42205.34776,241385.5506,0,0,0,0,0,0,0,373.3621023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101357.6661,0,0,0,0,0,0,12914.95525,10817.27303,7804.339247,11401.06521,1824.287857,3353.301859,0,3553.842224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
