Sector,z|111000,z|112000,z|113110,z|113210,z|113310,z|114111,z|114112,z|114119,z|114210,z|115111,z|115112,z|115113,z|115114,z|115115,z|115116,z|115210,z|115310,z|211120,z|211130,z|212114,z|212115,z|212210,z|212220,z|212230,z|212290,z|212311,z|212312,z|212313,z|212319,z|212321,z|212322,z|212323,z|212390,z|213111,z|213112,z|213113,z|213114,z|213115,z|221111,z|221112,z|221113,z|221114,z|221115,z|221116,z|221117,z|221118,z|221121,z|221122,z|221210,z|221310,z|221320,z|221330,z|236115,z|236116,z|236117,z|236118,z|236210,z|236220,z|237110,z|237120,z|237130,z|237210,z|237310,z|237990,z|238110,z|238120,z|238130,z|238140,z|238150,z|238160,z|238170,z|238190,z|238210,z|238220,z|238290,z|238310,z|238320,z|238330,z|238340,z|238350,z|238390,z|238910,z|238990,z|311111,z|311119,z|311211,z|311212,z|311213,z|311221,z|311224,z|311225,z|311230,z|311313,z|311314,z|311340,z|311351,z|311352,z|311411,z|311412,z|311421,z|311422,z|311423,z|311511,z|311512,z|311513,z|311514,z|311520,z|311611,z|311612,z|311613,z|311615,z|311710,z|311811,z|311812,z|311813,z|311821,z|311824,z|311830,z|311911,z|311919,z|311920,z|311930,z|311941,z|311942,z|311991,z|311999,z|312111,z|312112,z|312113,z|312120,z|312130,z|312140,z|312230,z|313110,z|313210,z|313220,z|313230,z|313240,z|313310,z|313320,z|314110,z|314120,z|314910,z|314994,z|314999,z|315120,z|315210,z|315250,z|315990,z|316110,z|316210,z|316990,z|321113,z|321114,z|321211,z|321212,z|321215,z|321219,z|321911,z|321912,z|321918,z|321920,z|321991,z|321992,z|321999,z|322110,z|322120,z|322130,z|322211,z|322212,z|322219,z|322220,z|322230,z|322291,z|322299,z|323111,z|323113,z|323117,z|323120,z|324110,z|324121,z|324122,z|324191,z|324199,z|325110,z|325120,z|325130,z|325180,z|325193,z|325194,z|325199,z|325211,z|325212,z|325220,z|325311,z|325312,z|325314,z|325315,z|325320,z|325411,z|325412,z|325413,z|325414,z|325510,z|325520,z|325611,z|325612,z|325613,z|325620,z|325910,z|325920,z|325991,z|325992,z|325998,z|326111,z|326112,z|326113,z|326121,z|326122,z|326130,z|326140,z|326150,z|326160,z|326191,z|326199,z|326211,z|326212,z|326220,z|326291,z|326299,z|327110,z|327120,z|327211,z|327212,z|327213,z|327215,z|327310,z|327320,z|327331,z|327332,z|327390,z|327410,z|327420,z|327910,z|327991,z|327992,z|327993,z|327999,z|331110,z|331210,z|331221,z|331222,z|331313,z|331314,z|331315,z|331318,z|331410,z|331420,z|331491,z|331492,z|331511,z|331512,z|331513,z|331523,z|331524,z|331529,z|332111,z|332112,z|332114,z|332117,z|332119,z|332215,z|332216,z|332311,z|332312,z|332313,z|332321,z|332322,z|332323,z|332410,z|332420,z|332431,z|332439,z|332510,z|332613,z|332618,z|332710,z|332721,z|332722,z|332811,z|332812,z|332813,z|332911,z|332912,z|332913,z|332919,z|332991,z|332992,z|332993,z|332994,z|332996,z|332999,z|333111,z|333112,z|333120,z|333131,z|333132,z|333241,z|333242,z|333243,z|333248,z|333310,z|333413,z|333414,z|333415,z|333511,z|333514,z|333515,z|333517,z|333519,z|333611,z|333612,z|333613,z|333618,z|333912,z|333914,z|333921,z|333922,z|333923,z|333924,z|333991,z|333992,z|333993,z|333994,z|333995,z|333996,z|333998,z|334111,z|334112,z|334118,z|334210,z|334220,z|334290,z|334310,z|334412,z|334413,z|334416,z|334417,z|334418,z|334419,z|334510,z|334511,z|334512,z|334513,z|334514,z|334515,z|334516,z|334517,z|334519,z|334610,z|335131,z|335132,z|335139,z|335210,z|335220,z|335311,z|335312,z|335313,z|335314,z|335910,z|335921,z|335929,z|335931,z|335932,z|335991,z|335999,z|336110,z|336120,z|336211,z|336212,z|336213,z|336214,z|336310,z|336320,z|336330,z|336340,z|336350,z|336360,z|336370,z|336390,z|336411,z|336412,z|336413,z|336414,z|336415,z|336419,z|336510,z|336611,z|336612,z|336991,z|336992,z|336999,z|337110,z|337121,z|337122,z|337126,z|337127,z|337211,z|337212,z|337214,z|337215,z|337910,z|337920,z|339112,z|339113,z|339114,z|339115,z|339116,z|339910,z|339920,z|339930,z|339940,z|339950,z|339991,z|339992,z|339993,z|339994,z|339995,z|339999,z|423110,z|423120,z|423130,z|423140,z|423210,z|423220,z|423310,z|423320,z|423330,z|423390,z|423410,z|423420,z|423430,z|423440,z|423450,z|423460,z|423490,z|423510,z|423520,z|423610,z|423620,z|423690,z|423710,z|423720,z|423730,z|423740,z|423810,z|423820,z|423830,z|423840,z|423850,z|423860,z|423910,z|423920,z|423930,z|423940,z|423990,z|424110,z|424120,z|424130,z|424210,z|424310,z|424340,z|424350,z|424410,z|424420,z|424430,z|424440,z|424450,z|424460,z|424470,z|424480,z|424490,z|424510,z|424520,z|424590,z|424610,z|424690,z|424710,z|424720,z|424810,z|424820,z|424910,z|424920,z|424930,z|424940,z|424950,z|424990,z|425120,z|441110,z|441120,z|441210,z|441222,z|441227,z|441330,z|441340,z|444110,z|444120,z|444140,z|444180,z|444230,z|444240,z|445110,z|445131,z|445132,z|445230,z|445240,z|445250,z|445291,z|445292,z|445298,z|445320,z|449110,z|449121,z|449122,z|449129,z|449210,z|455110,z|455211,z|455219,z|456110,z|456120,z|456130,z|456191,z|456199,z|457110,z|457120,z|457210,z|458110,z|458210,z|458310,z|458320,z|459110,z|459120,z|459130,z|459140,z|459210,z|459310,z|459410,z|459420,z|459510,z|459910,z|459920,z|459930,z|459991,z|459999,z|481111,z|481112,z|481211,z|481212,z|481219,z|482110,z|483111,z|483112,z|483113,z|483114,z|483211,z|483212,z|484110,z|484121,z|484122,z|484210,z|484220,z|484230,z|485111,z|485112,z|485113,z|485119,z|485210,z|485310,z|485320,z|485410,z|485510,z|485991,z|485999,z|486110,z|486210,z|486910,z|486990,z|487110,z|487210,z|487990,z|488111,z|488119,z|488190,z|488210,z|488310,z|488320,z|488330,z|488390,z|488410,z|488490,z|488510,z|488991,z|488999,z|491110,z|492110,z|492210,z|493110,z|493120,z|493130,z|493190,z|512110,z|512120,z|512131,z|512132,z|512191,z|512199,z|512230,z|512240,z|512250,z|512290,z|513110,z|513120,z|513130,z|513140,z|513191,z|513199,z|513210,z|516110,z|516120,z|516210,z|517111,z|517112,z|517121,z|517410,z|517810,z|518210,z|519210,z|519290,z|521110,z|522110,z|522130,z|522180,z|522210,z|522220,z|522291,z|522292,z|522299,z|522310,z|522320,z|522390,z|523150,z|523160,z|523210,z|523910,z|523940,z|523991,z|523999,z|524113,z|524114,z|524126,z|524127,z|524128,z|524130,z|524210,z|524291,z|524292,z|524298,z|525110,z|525120,z|525190,z|525910,z|525920,z|525990,z|531110,z|531120,z|531130,z|531190,z|531210,z|531311,z|531312,z|531320,z|531390,z|532111,z|532112,z|532120,z|532210,z|532281,z|532282,z|532283,z|532284,z|532289,z|532310,z|532411,z|532412,z|532420,z|532490,z|533110,z|541110,z|541191,z|541199,z|541211,z|541213,z|541214,z|541219,z|541310,z|541320,z|541330,z|541340,z|541350,z|541360,z|541370,z|541380,z|541410,z|541420,z|541430,z|541490,z|541511,z|541512,z|541513,z|541519,z|541611,z|541612,z|541613,z|541614,z|541618,z|541620,z|541690,z|541713,z|541714,z|541715,z|541720,z|541810,z|541820,z|541830,z|541840,z|541850,z|541860,z|541870,z|541890,z|541910,z|541921,z|541922,z|541930,z|541940,z|541990,z|551111,z|551112,z|551114,z|561110,z|561210,z|561311,z|561312,z|561320,z|561330,z|561410,z|561421,z|561422,z|561431,z|561439,z|561440,z|561450,z|561491,z|561492,z|561499,z|561510,z|561520,z|561591,z|561599,z|561611,z|561612,z|561613,z|561621,z|561622,z|561710,z|561720,z|561730,z|561740,z|561790,z|561910,z|561920,z|561990,z|562111,z|562112,z|562119,z|562211,z|562212,z|562213,z|562219,z|562910,z|562920,z|562991,z|562998,z|611110,z|611210,z|611310,z|611410,z|611420,z|611430,z|611511,z|611512,z|611513,z|611519,z|611610,z|611620,z|611630,z|611691,z|611692,z|611699,z|611710,z|621111,z|621112,z|621210,z|621310,z|621320,z|621330,z|621340,z|621391,z|621399,z|621410,z|621420,z|621491,z|621492,z|621493,z|621498,z|621511,z|621512,z|621610,z|621910,z|621991,z|621999,z|622110,z|622210,z|622310,z|623110,z|623210,z|623220,z|623311,z|623312,z|623990,z|624110,z|624120,z|624190,z|624210,z|624221,z|624229,z|624230,z|624310,z|624410,z|711110,z|711120,z|711130,z|711190,z|711211,z|711212,z|711219,z|711310,z|711320,z|711410,z|711510,z|712110,z|712120,z|712130,z|712190,z|713110,z|713120,z|713210,z|713290,z|713910,z|713920,z|713930,z|713940,z|713950,z|713990,z|721110,z|721120,z|721191,z|721199,z|721211,z|721214,z|721310,z|722310,z|722320,z|722330,z|722410,z|722511,z|722513,z|722514,z|722515,z|811111,z|811114,z|811121,z|811122,z|811191,z|811192,z|811198,z|811210,z|811310,z|811411,z|811412,z|811420,z|811430,z|811490,z|812111,z|812112,z|812113,z|812191,z|812199,z|812210,z|812220,z|812310,z|812320,z|812331,z|812332,z|812910,z|812921,z|812922,z|812930,z|812990,z|813110,z|813211,z|813212,z|813219,z|813311,z|813312,z|813319,z|813410,z|813910,z|813920,z|813930,z|813940,z|813990,z|814110,z|901149
z|111000,26469722917,9387040800,12548049.5,5836427.851,156341411.9,0,0,0,0,462533.4941,3210294.657,896535.6504,5567429.432,32772213.24,1700426.473,4058775.054,2515000.615,0,0,4198019.201,4962006.505,1476574.7,5416662.095,1803625.225,1495879.025,454324.1812,1582814.14,505075.6404,609257.4864,4729714.705,1123421.656,862487.2247,1957045.582,2219862.72,7804806.598,82844.64574,128992.7854,48129.01692,0,0,0,0,0,0,0,0,0,833045.6297,0,0,0,0,113214063,14865291.88,27918997.47,136089159.3,45198711.04,218254653.1,52403355.39,40089773.81,68004509.55,15489193.79,98650084.91,42819404.75,59619317.58,20879723.24,20108174.18,34492694.21,17864516.98,60332960.39,11927319.46,13798727.4,274462834.4,308228622.6,46762393.39,65681919.26,66570489.51,30513527.63,17763547.59,57360891.1,22783449.79,128904657,126390494.3,1636090019,7183993839,4729067757,1295837285,390610702.9,4015406330,22107749499,1033501095,262869271.1,265363577.3,330539123.2,1008288419,418928536,937115813.8,1499885609,3013590700,1001737261,220539493.6,217980217,0,0,0,14474241.64,21089747.98,0,0,0,0,0,379217763.3,886474887.4,81810240.07,260645349,172256255.8,128121520.4,1489162621,4245135935,2798128459,65706611.98,738562914,1162006890,3219292678,2720662387,5188433.254,1421313.077,548603.8647,1251719914,2185327622,232693814.6,1007459221,958726160.4,62091306.66,17863704.76,59313630.35,12861171.47,0,0,0,14870.08222,0,0,0,259737.3449,1172547.304,2193161.792,647885.4474,44521.00484,173490.0323,153491.7244,566616646.5,85923996.27,22032992.84,24485755.26,63125799.25,27570600.2,46967357.79,9237192.338,25615877.84,19132938.53,10135897.68,5984431.685,10641281.48,29641806.73,32632854.32,134806664.4,0,0,0,0,4768.853323,0,0,0,0,0,1622184.858,88597.13781,0,0,0,0,54271.43787,91585750.16,0,0,2305050531,623909880.5,10053691081,0,115948.7438,295628.4082,4420.258393,4115.877376,3552.149429,2927.905858,1337040.76,54682832.13,0,0,1843311.404,3674065.585,1165711.279,1669.192589,1985.686763,1721.217203,0,2412.278501,32614.74565,64346.28935,26359.81939,195480.7447,0,0,0,4198.446457,3763.157207,4074.525572,0,0,0,8861.923465,150750.9037,58836295.28,5747993.973,2461143.939,11193676.6,10951090.36,20372.56788,27269.33005,20204.29579,20036.44614,22144.37342,67081.52767,13672.33005,0,0.490024642,0.500968291,31290.46037,293.8119378,31129.61639,0,0,0,30240.01656,183176.48,0,0,0,0,0,7298.262014,0,0,0,95169.55629,99625.4064,68123.9408,0,0,0,50617.95462,36701.09097,33022.38156,0,0,0,0,0,64477.61557,119703.8356,0,0,0,0,0,0,0,0,0,0,0,28588.36612,15647.82822,0,0,0,39782.74952,83893.65763,71789.75589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5245.442283,0,0.461335921,13197.16727,20211.66643,7031.824666,0,109987.28,0,0,14293.97028,32902.12006,17593.48027,0,0,0,241894.8391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494654049,0.463826457,27242.68095,3173.793568,31222.1319,8479.18098,7485.777374,5310.505794,3964.151211,0,86.89147338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52068.3273,57248.40747,0,0,0,0,0,0,0,0,0,0,0,0,91681.37596,69799.42232,0,0,322358.8898,35400.23739,7909.842151,0,0,0,0,0,0,71506.09854,0,0,0,0,97447.25422,0,0,4496767.646,0,0,0,0,4461.845568,19580.99404,10771.23321,22225.97324,0,0,0,0,0,4189787.996,0,0.456161247,0,23625985.23,9303032.912,4481667.613,5700616.008,2144077.808,68117890.16,542135.4023,588253.3273,108528.8038,59166.65445,69344.31867,81712.3028,148904.462,85856.12304,72749.66801,53821.90192,27751.5971,99109.35621,684645.1624,70658.29383,657998.4404,29393.71388,63965.85255,183564.7044,9288.469768,495480.4937,92700.77385,418756.0556,106576.4788,161367.4173,139174.2272,27326.88741,177307.5311,165758.0995,556323.6626,163634.5939,72314.66544,78348.30802,96302.57611,54086.87026,114128.9588,79462.14964,221488.048,125566.3497,0.460203694,611248.1199,174790.4766,136599.8423,84290.13874,756251.3492,0.482404669,0,0,0,0,0,0,0,0.478525932,0.484361789,0.47603498,125045.3375,499658.1923,1295809.966,204296.9136,518456.7129,727611.37,1347115.385,1152403.392,0.48412315,391880.6858,237422.4947,177737.342,1286449.237,0.470358021,182536576.4,33696805.29,7782065.995,5706125.39,11464339.1,39494630.14,24644929.28,0,0,0,0,0,0,557864119,46981814.56,28646.05939,11293370.06,16344338.7,4331187.074,7311864.138,6370001.912,37107819.58,40966217.5,857759.7317,361159.7901,72947.11392,415713.3215,1474211.283,39899296.05,83072980.74,28019606.86,95820.64767,18281.85297,6127.24729,5576.370002,13974.9805,129294107.3,17304703.31,39052.31906,40782.31676,3742.128595,8720.742194,1503.336442,845801.7405,387232.1376,96500.98286,136847.7645,210809.5617,185183.5485,241776.7658,486116.6262,699816.9107,457441.7114,136425.208,84000.89509,598616.3178,1424793.559,0,0,0,0,0,98139.43415,0,0,0,0,0,0,5039.016122,6302.016912,2014.589804,85.37361302,1927.253744,1840.581194,0,0,0,0,0,0,0,0,0,0,0,26.37915677,42.77331574,33.78739045,40.2106664,185784.795,377218.1695,68203.52263,69607.8897,888545.2238,1879349.494,460974.0391,332402.972,1027284.324,702121.5015,313927.0524,902705.782,460676.9302,3936526.621,477054.2216,456218.8931,0,15439.77643,2763.122439,31142.24076,1394.526331,399.1641566,1997.239257,304589.2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220216.167,0,0,0,0,1651012.428,0,0,0,2583576.174,134.3970102,0,231404.2276,7952823.128,1109425.166,694465.8868,0,0,0,966146.9137,0,0,781651.594,0,0,0,0,0,4194295.802,0,0,0,0,616825.1593,0,0,0,0,0,0,0,0,0,0,0,0,466466.4376,327070.39,220663.4892,75621.55296,53302.09416,279053.0504,110186.7547,54926.99622,9744.758999,190633.8055,569203.2956,0,570441.2944,0,0,0,0,0,0,0,0,865919.0591,0,688405.1584,0,2105888.79,107027.0541,89795.9899,6093470.642,804634.0926,2069253.919,2770920.191,1964230.336,356726.6666,10818005.5,102459.9949,217056.2013,121007.5205,360969.0896,1336092.216,0,0,0,0,750225.8902,5509730.131,511096.578,923660.508,6043409.034,596219.053,2105293.245,760137.4345,835107.5127,0,0,6166240.28,109335953.3,150763161.9,11181680.22,10092849.41,3987907.758,811577.19,857027.9433,1010266.989,918886.5679,524084.0352,2082688.826,0,0,0,0,0,0,0,652407.9396,15528062.67,1474384.893,166368.5016,0,0,677692.2829,0,71554.75831,35607.17066,418796.5214,33143.19696,62402.98734,142711.0587,103279.0248,24156.16712,59248.12943,245347.122,0,0,0,0,0,0,0,0,0,68486923.44,403410896.5,450686434.5,18782464.37,72265841.92,272855.0446,382286.1676,1051173.49,648980.2878,0,0,0,0,0,0,0,0,0,0,12973592.19,1007556.417,88986621.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7448658.501,0,0,0,0,0,0,0,0,23074.15238,165283.295,245829.3884,86609.24111,118912.6936,186524.214,0,0,0,148516.5699,78090.02984,134657.2599,361216.3299,15976.76782,39977.45579,728861.8465,0,0,0,0,0,915357.8037,1057768.854,0,0,0,0,0,0,0,0,0,0,0,984803.4459,0,0,0,0,0,0,0,0,0,0,6746963.266,884935.1054,2991958.535,4488026.186,4343767.762,0,648698.4606,4427597.26,497973.4772,2535634.334,26896934.39,5001820.89,0,0,591648.6262,623513.9892,510909.6419,43504068.96,14979285.98,6899124.565,19562346.78,175060406.3,220307675,4045963.169,37448233.46,0,0,0,0,0,0,0,34263.50719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7756388.066,0,0,0,0,0,0,983961.8662,1161469.121,889695.732,815444.0285,148456.5364,849170.608,0,277016.4108
z|112000,1946437986,67774589607,5466019.401,2561650.54,68484664.23,181098.83,172721.9892,25378.57455,61390.3088,2917513.048,20126882.31,5505841.258,34153587.4,178463054.1,10351720.05,25898237.81,15279626.14,0,0,0,552157.2951,0,0,0,0,0,0,0,0,0,0,0,0,0,86062.89341,0,0,0,29267.99599,271547.8709,148536.1644,52094.4191,41786.60446,4210.999273,7935.415106,19517.0004,106196.9682,0.481121221,333904.2767,0,0,0,0,0,0,0,0,510573.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640657.7645,684300.939,0,0,0,0,0,0,0,0,0,1744208.907,0,0,0,0,0,0,0,0,5466145.969,6795258.403,20965681.66,8679119.241,19243887.28,56892278.58,114293876,22733597.44,5013440.602,4965173.43,17816198284,1222012616,24801917422,6167425810,888931349.3,43477839481,45660708459,3062587047,37127757549,267690175,109072163.3,255435357,23563389.54,201776999.1,133371192.8,99073728.27,14420495.62,41124391.05,0,10961369.41,291683942,460408912,1629133306,1376794921,2224953.189,620394.0376,0,0,0,0,0,56072170.42,40885179.76,11733897.04,39215735.06,8463082.438,0,0,0,0,21152736.75,5055021.324,25360031.75,0,0,424091.6779,0,0,0,0,51376975.78,7797693.608,1978527.709,2200700.235,5716471.496,2484991.448,4229817.396,831813.2304,2300842.454,1730606.428,946310.5359,564618.9916,979291.1126,2692135.443,2853535.784,12221844.42,64938.80792,13110.91503,10747.22937,0,0,0,0,168146.0957,37396.20573,8478.303123,37613.13502,30361.58998,76954.62053,0,0,0,0,0,0,13002.80569,0,0,1725052.947,29590.93824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324.12973,13146.93213,17700.38935,0,0,0,43657.74907,0,0,0,0,5458694.661,537802.3637,0,1038830.214,1018590.173,0,0,0,0,0,0,0,205085.5472,0,0,0,0,0,0,0,0,0,0,94056.73498,4441.591126,2922.559054,0.454257068,0,0,0,0,0,0,0,0,16630.40956,5054.848554,5443.608085,0,0,0,0,0,0,0,34926.43079,0,0,10417.18094,62332.13923,30120.64697,21709.42527,40353.81257,17399.35734,0,0,0,0,0,0,0,92583.27969,22931.85402,24656.66193,0,0,0,0.520856494,3123.690945,0,4793.658852,0,0,0,0,0,0,44913.37737,0,0,1472.165444,23673.24177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10388.26967,0,0,0,0,36615.10583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48226864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39502.00541,34018.73317,0,0,0,36765.30728,33078.04605,4696.143367,0,0,42377.2253,38296.20557,0,0,0,29941.24398,0.488453737,0,0,0,0,0,0,0,418245.5172,0,0.45549491,3534.128989,4449.602288,0,0,0,0,44216.62682,0,0,0,0.477680034,0,0,0,3406.490178,2420562.684,942386.9991,0,609909.0436,0,6785309.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259122458,40613165.27,36531763.6,12217508.44,68602499.68,26283501.41,48724539.32,88086965.88,262905748.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126132.8298,0,0,0,0,0,0,217464.277,21052.72367,62508.70306,157626.2317,12599.12935,51492.34847,114545328.2,9647570.724,0,2325330.945,3352224.306,893092.7576,1502064.214,1308656.672,7611552.579,8414256.297,0,0,0,0,385783.91,11503327.19,23922496.28,8063466.656,0,0,0,0,0,663081.7695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143945.3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959198.3378,2036195.691,491181.2813,0,1107889.667,0,0,976542.8098,490274.8149,4256469.057,0,0,289200.8522,0,0,9987.459093,0,0,0,22336.1926,14017.47996,29053.49445,943.6513595,23975.63038,4123.719898,64220.6581,62718.74517,102358.5801,23857.71632,100942.5013,161146.9847,230082.0768,47924.13031,6391.212001,133554.011,715381.6408,0,0,800782.2264,497535.7536,16003.24824,256993.8684,71559.39584,452745.8894,2849148.068,0,219101.9565,0,4261998.704,607644.528,0,614989.0268,788575.0817,726746.9369,758262.8704,808178.4859,783812.5322,620975.1892,643448.5297,299836.1826,27986.17877,22138.52877,81205.72355,4082494.817,223701.7566,303770.4083,0,429048.9233,0.475573344,41741.28406,4290.26249,35501.20998,210605.0537,9678.335152,33552.48829,21781.73957,63682.28096,53112.01893,29162.12384,141430.7187,262311.1183,0.493346783,0,0,0,0,0,0,0,0,0,440932.4415,185861.9586,449003.8747,27088.39946,12763.2669,23107.75557,93231.14586,51657.23119,172366.5519,107608.7165,131390.6772,628331.5138,182033.3773,511222.4872,0,1199481.144,0,0,0,0,0,0,0,0,676058.4691,0,0,0,0,0,32302.17949,9797.840711,40450.86547,9683.607524,896539.2991,6561589.43,655807.5338,1108965.07,659000.3583,0,0,0,0,117252.3214,326010.5193,34880541.66,618979197,853297303.4,63295993.83,0,0,0,0,0,0,0,0,77175.69789,43790.47521,31205.41946,31323.71632,135738.2122,529898.2671,266780.564,2284598.724,56261229.13,0,0,283003.5027,109918.3542,1501661.611,554085.0822,0,0,0,0,0,0,0,0,0,0,313656.7288,65453.41174,29681.0847,264952.6104,840812.2234,7971049.041,405367.3294,3069912.213,412079.8072,0,0,0,0,0,0,0,0,0.481040883,13248.60647,19310.46556,126025.2592,112434.9238,15656.58284,57785.38515,280712.1251,65818.32748,91306.86185,68167.87246,5377947.288,787788.3323,70499833.88,967.9572653,5613.498448,16832.70631,1594.941925,4597.185754,2005.454556,8975.654633,8503.532735,13145.68713,1273.611058,8596.304234,1752.727982,9042.421236,36242.95499,7341492.585,472934.1514,792917.9161,51220.06533,57845.63352,161635.8401,187602.6349,14750.6337,133831.3343,0,0,0,0,0,0,119406.0774,47053.97024,641492.9487,0,0,0,386677.3629,0,0,133120.5177,111723.0655,81844.18164,236621.4249,233754.9395,48974.20761,371977.0815,365356.0183,586204.4413,51509.09424,90418.18245,60950.91052,53292.32905,233996.7626,297347.6529,4595.959332,964.8183379,7589.51788,2082.736058,174642.2234,60902.42938,135942.0293,304401.8785,224172.1729,257729.9047,0,0,0,0,0,54464782.98,7130654.58,18287252.68,26118711.12,74298391.88,7261217.833,11046632.25,75863284.88,8385152.654,43277334.46,38785566.88,7214178.871,946876.2044,1097521.178,812124.4044,861436.4395,702329.2333,179732299.1,61888478.27,28504146.73,80826553.99,1522643722,2990274291,16693763.07,154782781.7,21963.47034,3826.401115,13638.07377,4583.740192,6005.056432,8938.768419,5666.268144,0,54112.43708,116.7807448,13.25591235,11.86487089,10.78507673,0.450538531,7512.622751,114561.5044,47105.16484,6704.785806,45578.69384,0,0,17403.93067,14535.39529,10889.5788,9680.458036,13167.69097,937.1888572,526.1852574,2981.123237,30636.91496,0,143170.354,62436.55612,58291.02815,69194.50912,97718.40091,163544.7387,413946.2903,473122.3194,384102.0263,0,0,0,0,48021.94544
