segment_id,segment_name,year,employment,wages,gdp
7,7. Core Automotive,2039,170.4622251157179,19177.750922731793,67176.10025060059
7,7. Core Automotive,2040,169.3281317283044,19507.342360472117,68210.19774256092
7,7. Core Automotive,2041,168.07273746059843,19831.993958169744,68994.49640273444
7,7. Core Automotive,2042,166.92667282092555,20164.43650362654,69892.32464259674
7,7. Core Automotive,2043,165.8441835490344,20523.25028521667,70884.67750562174
7,7. Core Automotive,2044,164.8216623418522,20919.887408905106,72085.78822033931
7,7. Core Automotive,2045,163.8497697285519,21343.510169173762,73409.29676334785
7,7. Core Automotive,2046,162.9211912881608,21790.89285608974,74730.61950802014
7,7. Core Automotive,2047,161.97012518109105,22259.394698242686,76154.08852222207
7,7. Core Automotive,2048,160.97197374634408,22745.12582580928,77670.91735737986
7,7. Core Automotive,2049,160.02832664075635,23242.509729136258,79210.26738543909
7,7. Core Automotive,2050,159.14455844829945,23753.5672736141,80783.10629267206
7,7. Core Automotive,2051,158.28133262301554,24281.258895948395,82347.30305986681
7,7. Core Automotive,2052,157.41900193611076,24829.0362332555,83939.30170431134
7,7. Core Automotive,2053,156.52357288519545,25393.530654868962,85552.3375985393
7,7. Core Automotive,2054,155.53567336646788,25978.11478787481,87150.31529196471
7,7. Core Automotive,2055,154.46866490694163,26593.127792970496,88761.6720959731
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1970,90.6746906120193,NDNDNDNDNDNDND,NDNDNDNDNDNDND
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1971,92.31656559844917,NDNDNDNDNDNDND,NDNDNDNDNDNDND
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1972,95.22209301863835,NDNDNDNDNDNDND,NDNDNDNDNDNDND
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1973,97.14196779248422,NDNDNDNDNDNDND,NDNDNDNDNDNDND
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1974,95.15617273234008,NDNDNDNDNDNDND,NDNDNDNDNDNDND
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1975,90.09239045598216,801.9670802870455,NDNDNDNDNDNDND
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1976,89.77376850073583,843.9100932621868,NDNDNDNDNDNDND
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1977,89.92193908720877,943.1555575502165,2929.672933132829
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1978,94.13104638616139,1085.6861331275907,3294.204481359324
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1979,95.37454656766958,1202.2890323683941,3701.1022117481193
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1980,88.23611146021494,1149.089085607561,3600.0160019963646
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1981,84.19365470446353,1191.5192913097071,3774.9950948447668
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1982,79.89243732089739,1175.6250461930413,3613.0189958949218
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1983,80.51918654993202,1241.5776091362095,3903.621483079331
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1984,87.2552065578683,1495.2925764774873,4554.813997610359
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1985,91.64122827674898,1626.4459103117624,4888.517465654241
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1986,93.50868656049278,1771.1749615300523,5229.91537445637
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1987,95.27166289397884,1901.3258002263253,5394.390160545522
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1988,98.33351438384076,2062.3518372691624,5895.834854419956
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1989,99.8712583573357,2220.6359278471773,6345.5594066069725
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1990,101.819855174585,2399.7440029767263,6543.528399750441
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1991,99.64672869510271,2168.028863608908,6609.273152148275
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1992,98.75596196346316,2399.1848732834787,6835.147621668362
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1993,99.43303839778555,2553.2583815540615,7377.604462097533
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1994,103.78403287847581,2836.710850569615,8516.671917788935
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1995,107.43356263425048,3035.074108688765,9008.573704270453
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1996,110.56961729884651,3199.044035434533,9693.244700700867
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1997,114.00060678752865,3455.390177585664,10119.956489743598
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1998,112.84979204721486,3559.7158343706824,10437.067894467411
8,"8. Motor Vehicle Parts, Materials, & Products Sales",1999,113.57379250616303,3634.995484685575,10662.856438781979
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2000,114.86977900974371,3837.023559841827,11478.268032125505
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2001,111.11818553232992,3796.160253046754,11216.850169349334
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2002,107.58833764780726,3781.306977327658,11072.028734635325
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2003,104.93352543749268,3820.7136472477373,11688.507894090424
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2004,102.75327282222021,3912.5389685568953,12232.484285382945
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2005,102.53523357594017,4038.437817853638,13186.21580481148
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2006,101.98613608262997,4117.080244458905,13677.110154927437
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2007,100.66572073458047,4209.337877688291,13837.668369433632
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2008,99.35897368402388,4336.269103694615,14109.341330538151
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2009,90.52121381199872,3709.5905974209954,12324.919300676813
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2010,92.49487265784921,3914.828028871012,13553.95384712653
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2011,95.70431120777452,4278.260800395843,14659.2560365459
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2012,98.38939510693652,4491.281736551407,15429.79125761852
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2013,101.24678191143384,4554.975630465685,15867.910099476012
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2014,104.78444933156443,4894.571645631809,16650.44263606144
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2015,106.90502811192333,5078.168545961133,16945.684730702433
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2016,107.3235074452079,5225.574911935315,17259.98310883338
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2017,109.85084571023425,5454.34132423076,18160.12330366055
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2018,111.97714637111724,6039.631493934283,19756.815343745824
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2019,113.18135068699357,6172.83079087385,20681.699710897992
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2020,104.88612285220611,5877.185883803838,19210.798357805455
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2021,105.49426164022938,6397.642009628738,21608.91016373085
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2022,110.76814028796359,7067.523351139011,24584.188848137215
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2023,113.18966224429379,7521.62621495551,25864.22092341561
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2024,114.4875240223467,7863.520344443303,26768.163510265458
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2025,115.46544024608772,8098.762294664498,28282.41425280984
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2026,115.4249424459636,8431.49090532495,29389.013685654125
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2027,115.48908983596094,8749.886390782944,30025.631310541
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2028,115.70747416866244,9012.912718942953,30732.470279690147
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2029,115.88971375981687,9292.542876708301,31459.1718458518
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,116.08863857676629,9622.835657823889,32116.692927025866
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2031,116.14035697266003,9970.08113771869,32793.73949692075
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2032,115.82076879553671,10294.199039760793,33425.803916158235
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2033,115.14424285640621,10578.62225665751,34118.037253658746
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2034,114.33043499742188,10853.169771662899,34876.89796104211
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2035,113.53432194836776,11150.580472058125,35638.38478206371
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2036,112.82115968943387,11486.805191826925,36471.175038179164
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2037,112.11013850622693,11864.007192744819,37361.28499035092
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2038,111.38237659263427,12281.96164911647,38265.07446026589
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2039,110.6781577778649,12745.501121577137,39203.334513328904
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2040,109.89126871579474,13246.25133905902,40168.126528493725
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2041,109.02648050138967,13774.883823649354,41140.80109813181
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2042,108.08844382293844,14330.016355463371,42131.26875108233
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2043,107.08995673807884,14919.180784107488,43165.3916367087
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2044,106.06897519742071,15542.16260491233,44270.455115007215
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2045,105.01501858886124,16189.007081153894,45432.55041833207
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2046,103.91878170568964,16852.224608291028,46603.619549234914
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2047,102.77864941475671,17540.06280819432,47805.76581458607
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2048,101.62335360028456,18253.912106829488,49086.04855164224
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2049,100.49406112603336,18992.462321821356,50430.5800804384
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2050,99.38498875276773,19756.653544482037,51835.08542291205
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2051,98.28785787717715,20551.536163980196,53299.97223334431
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2052,97.18268828270737,21377.861843618728,54836.896706873675
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2053,96.00883868209485,22227.181743513167,56425.701847097764
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2054,94.75310946614583,23102.585548303476,58067.206527656905
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2055,93.45214378866997,24016.644033806864,59780.841240002235
9,"9. Dealers, Maintenance, & Repair",1970,47.681171690052764,NDND,NDND
9,"9. Dealers, Maintenance, & Repair",1971,49.49566895425655,NDND,NDND
9,"9. Dealers, Maintenance, & Repair",1972,51.06256389445099,NDND,NDND
9,"9. Dealers, Maintenance, & Repair",1973,52.04507767271198,NDND,NDND
9,"9. Dealers, Maintenance, & Repair",1974,50.70724381474487,NDND,NDND
9,"9. Dealers, Maintenance, & Repair",1975,49.37589277709159,526.3101301425721,NDND
9,"9. Dealers, Maintenance, & Repair",1976,51.95340045415901,606.0549404961292,NDND
9,"9. Dealers, Maintenance, & Repair",1977,53.84277968715423,692.3339846662899,1265.9656431343117
9,"9. Dealers, Maintenance, & Repair",1978,56.055766829697106,788.8954728714482,1452.4766870795293
9,"9. Dealers, Maintenance, & Repair",1979,55.296960107773714,817.3515557987649,1535.6186697965536
9,"9. Dealers, Maintenance, & Repair",1980,48.97889949251142,748.5913536574026,1356.0887605188964
9,"9. Dealers, Maintenance, & Repair",1981,46.155561133829934,756.6789883097852,1395.6191266588344
9,"9. Dealers, Maintenance, & Repair",1982,45.189183292668375,770.057874753704,1403.0775030741006
9,"9. Dealers, Maintenance, & Repair",1983,46.59866780077912,833.3500948607592,1608.968601237922
9,"9. Dealers, Maintenance, & Repair",1984,50.684374419528865,998.4575690085621,1997.6603260422316
9,"9. Dealers, Maintenance, & Repair",1985,54.756428406641845,1147.3779474609391,2343.988633499073
9,"9. Dealers, Maintenance, & Repair",1986,55.74765754813694,1246.817000821617,2608.5177746259965
9,"9. Dealers, Maintenance, & Repair",1987,55.87129280678762,1296.9370343391536,2638.4334851612452
9,"9. Dealers, Maintenance, & Repair",1988,56.58124905755961,1395.5525441292498,2731.92751995555
9,"9. Dealers, Maintenance, & Repair",1989,58.99270854593699,1476.6805290802924,2906.7445589074714
9,"9. Dealers, Maintenance, & Repair",1990,60.43527190815675,1552.7202535187794,2900.612722675061
9,"9. Dealers, Maintenance, & Repair",1991,59.28634830788174,1531.5699332381882,2891.712743426887
9,"9. Dealers, Maintenance, & Repair",1992,59.38100135070822,1633.5673719561012,3128.1454741282423
9,"9. Dealers, Maintenance, & Repair",1993,61.10345902344248,1796.3301773973335,3520.6226317596656
9,"9. Dealers, Maintenance, & Repair",1994,64.86290145372632,2056.9861436002093,4203.474224398755
9,"9. Dealers, Maintenance, & Repair",1995,67.6698385266364,2185.3792281120445,4493.0698792895255
9,"9. Dealers, Maintenance, & Repair",1996,71.19269113895655,2374.2858831221556,5072.38281404456
9,"9. Dealers, Maintenance, & Repair",1997,72.96686260182003,2534.3318101037357,5365.397790426241
9,"9. Dealers, Maintenance, & Repair",1998,74.49141326803553,2611.7128223297095,5463.48747157435
9,"9. Dealers, Maintenance, & Repair",1999,76.64103844079199,2820.827146261665,5856.2122972005745
9,"9. Dealers, Maintenance, & Repair",2000,77.39613522126096,2837.689737639064,5953.23318992938
9,"9. Dealers, Maintenance, & Repair",2001,76.25005007216919,2952.668536105275,5679.207484889358
9,"9. Dealers, Maintenance, & Repair",2002,76.72410041525484,2995.4063778270975,6058.28684315072
9,"9. Dealers, Maintenance, & Repair",2003,75.2314300559882,2930.9178474201926,5920.190570052542
9,"9. Dealers, Maintenance, & Repair",2004,74.63511349559995,2934.6930192429963,5896.49532243033
9,"9. Dealers, Maintenance, & Repair",2005,72.4840528536192,2826.595482309086,5849.469802661787
9,"9. Dealers, Maintenance, & Repair",2006,69.44442923397898,2760.0160820477436,5665.247010844602
9,"9. Dealers, Maintenance, & Repair",2007,67.39797474750216,2722.7575139001965,5593.402789828898
9,"9. Dealers, Maintenance, & Repair",2008,64.8112876286858,2648.8576438452465,5219.238149944301
9,"9. Dealers, Maintenance, & Repair",2009,59.70894629873121,2400.065998054579,4904.139972473599
9,"9. Dealers, Maintenance, & Repair",2010,57.94913830089345,2423.495227839067,5264.58210548596
9,"9. Dealers, Maintenance, & Repair",2011,59.12786297546894,2561.63624065982,5458.053863315211
9,"9. Dealers, Maintenance, & Repair",2012,60.405301426608204,2634.2413277525548,5686.310636463296
9,"9. Dealers, Maintenance, & Repair",2013,61.450038592224594,2723.1967609551953,6044.291379600486
9,"9. Dealers, Maintenance, & Repair",2014,64.46851047654475,3004.445917598955,6668.655279896753
9,"9. Dealers, Maintenance, & Repair",2015,67.06775337502064,3208.327924537396,7087.821744183
9,"9. Dealers, Maintenance, & Repair",2016,68.57184482892194,3376.296892700261,7648.625182960937
9,"9. Dealers, Maintenance, & Repair",2017,68.6907031556484,3437.823768057823,7953.100734067635
9,"9. Dealers, Maintenance, & Repair",2018,68.66025568875867,3516.1043477437943,8240.83484252418
9,"9. Dealers, Maintenance, & Repair",2019,69.14931165264622,3637.8047934035303,8531.414986159863
9,"9. Dealers, Maintenance, & Repair",2020,62.78547335690152,3579.1402035209167,8413.530358907763
9,"9. Dealers, Maintenance, & Repair",2021,66.65616832493407,4328.611405662524,10342.069149022014
9,"9. Dealers, Maintenance, & Repair",2022,68.24019219043952,4618.632486253159,11368.11858889995
9,"9. Dealers, Maintenance, & Repair",2023,69.35871276280103,4682.759883267663,12121.28668154388
9,"9. Dealers, Maintenance, & Repair",2024,69.6122783163643,4832.20415709535,12407.600238246032
9,"9. Dealers, Maintenance, & Repair",2025,70.62607612783856,5003.693688453559,12974.654765871179
9,"9. Dealers, Maintenance, & Repair",2026,70.75793826781945,5216.256195576741,13628.345770033284
9,"9. Dealers, Maintenance, & Repair",2027,70.69457637883009,5421.979610512427,14171.43940536173
9,"9. Dealers, Maintenance, & Repair",2028,70.8327886264023,5612.003874222044,14729.58163971378
9,"9. Dealers, Maintenance, & Repair",2029,71.15227551957878,5837.645014460022,15341.970537744222
9,"9. Dealers, Maintenance, & Repair",2030,71.68698234847825,6105.1420587173125,15978.50953278209
9,"9. Dealers, Maintenance, & Repair",2031,72.14913858396264,6390.4604441774845,16589.34063317946
9,"9. Dealers, Maintenance, & Repair",2032,72.26938003523632,6662.773970784272,17128.02237770438
9,"9. Dealers, Maintenance, & Repair",2033,72.10672330886482,6914.581623021062,17638.947527277545
9,"9. Dealers, Maintenance, & Repair",2034,71.82002134863649,7162.776632341256,18148.967317424173
9,"9. Dealers, Maintenance, & Repair",2035,71.56922762314016,7427.2255302063095,18677.19054741911
9,"9. Dealers, Maintenance, & Repair",2036,71.44080764085282,7721.557990450454,19272.4320939543
9,"9. Dealers, Maintenance, & Repair",2037,71.317152718984,8047.311870454626,19901.794930685453
9,"9. Dealers, Maintenance, & Repair",2038,71.16738961968734,8403.997051731756,20537.213896522848
