stage,year,employment_yoy_pct,wages_yoy_pct,gdp_yoy_pct
Downstream,2053,-0.90842733395597,4.278101324844731,2.7020890346966775
Downstream,2054,-0.9773030292985211,4.277815395734711,2.7001154996624246
Downstream,2055,-1.0100141287037858,4.333269972497769,2.7280853523574256
OEM,1970,,,
OEM,1971,0.6303923619202989,,
OEM,1972,4.066249902784053,,
OEM,1973,5.121696037021986,,
OEM,1974,-0.8408033906943042,,
OEM,1975,-1.7618036430246016,,
OEM,1976,11.504904735208168,30.140655208218732,
OEM,1977,6.381651018629557,18.566287042432204,
OEM,1978,3.8672630528700647,10.643933371763579,8.51581045720127
OEM,1979,-0.3523376876992173,4.403989604126011,-6.056580784735069
OEM,1980,-14.440631002322874,-9.634216302209099,-22.24015136536118
OEM,1981,0.38250838947379767,10.504005813351979,26.90898392447687
OEM,1982,-9.490264645374651,-6.07144493910239,0.677992390953602
