stage,year,employment_yoy_pct,wages_yoy_pct,gdp_yoy_pct
Downstream,2054,-0.25560443324171517,4.3729387060373135,3.3228449830708877
Downstream,2055,-0.2881275780973866,4.352112660325078,3.368410627030924
OEM,1970,,,
OEM,1971,0.2591839134982447,,
OEM,1972,5.099064635386528,,
OEM,1973,6.359473631002959,,
OEM,1974,0.5435813068982185,,
OEM,1975,-3.5954244032499347,,
OEM,1976,6.347302529829876,16.4022071022233,
OEM,1977,6.363437176778899,15.879660691072461,
OEM,1978,6.955094220089979,15.584244377714619,11.621049496929846
OEM,1979,2.437711215310386,11.80656527434721,4.569239586413456
OEM,1980,-7.67562126745233,2.3039654873483926,-7.568205748237913
OEM,1981,1.3332723532411996,11.594673571161326,20.7589789812895
OEM,1982,-5.586919209048837,1.9961478086345772,0.5226156887129066
OEM,1983,1.9682440052263388,9.483221630387568,19.886536723023053
